# WL(nm)	 Flux(ergs/cm**2/s/nm)
6776.200000	 2.68E+03
6776.300000	 2.93E+03
6776.400000	 3.10E+03
6776.500000	 2.89E+03
6776.600000	 2.75E+03
6776.700000	 2.86E+03
6776.800000	 3.21E+03
6776.900000	 3.14E+03
6777.000000	 3.18E+03
6777.100000	 3.40E+03
6777.200000	 3.37E+03
6777.300000	 2.98E+03
6777.400000	 2.66E+03
6777.500000	 2.67E+03
6777.600000	 2.75E+03
6777.700000	 3.29E+03
6777.800000	 3.34E+03
6777.900000	 3.27E+03
6778.000000	 2.81E+03
6778.100000	 2.72E+03
6778.200000	 3.30E+03
6778.300000	 3.41E+03
6778.400000	 3.20E+03
6778.500000	 2.98E+03
6778.600000	 2.93E+03
6778.700000	 3.29E+03
6778.800000	 3.34E+03
6778.900000	 3.02E+03
6779.000000	 2.60E+03
6779.100000	 2.88E+03
6779.200000	 3.12E+03
6779.300000	 2.82E+03
6779.400000	 2.67E+03
6779.500000	 2.93E+03
6779.600000	 2.78E+03
6779.700000	 3.04E+03
6779.800000	 3.31E+03
6779.900000	 3.45E+03
6780.000000	 3.43E+03
6780.100000	 3.57E+03
6780.200000	 3.42E+03
6780.300000	 3.43E+03
6780.400000	 3.16E+03
6780.500000	 2.86E+03
6780.600000	 2.80E+03
6780.700000	 2.91E+03
6780.800000	 2.77E+03
6780.900000	 2.80E+03
6781.000000	 2.97E+03
6781.100000	 3.06E+03
6781.200000	 2.75E+03
6781.300000	 2.84E+03
6781.400000	 2.80E+03
6781.500000	 2.84E+03
6781.600000	 2.62E+03
6781.700000	 2.58E+03
6781.800000	 2.99E+03
6781.900000	 3.01E+03
6782.000000	 2.59E+03
6782.100000	 2.81E+03
6782.200000	 2.66E+03
6782.300000	 3.05E+03
6782.400000	 2.97E+03
6782.500000	 2.77E+03
6782.600000	 2.84E+03
6782.700000	 2.85E+03
6782.800000	 3.11E+03
6782.900000	 2.89E+03
6783.000000	 3.05E+03
6783.100000	 3.26E+03
6783.200000	 3.22E+03
6783.300000	 2.84E+03
6783.400000	 2.98E+03
6783.500000	 3.38E+03
6783.600000	 3.18E+03
6783.700000	 2.65E+03
6783.800000	 2.84E+03
6783.900000	 3.04E+03
6784.000000	 3.17E+03
6784.100000	 3.21E+03
6784.200000	 2.94E+03
6784.300000	 3.05E+03
6784.400000	 2.62E+03
6784.500000	 2.84E+03
6784.600000	 3.18E+03
6784.700000	 3.07E+03
6784.800000	 2.69E+03
6784.900000	 3.16E+03
6785.000000	 3.49E+03
6785.100000	 3.09E+03
6785.200000	 2.72E+03
6785.300000	 3.17E+03
6785.400000	 3.46E+03
6785.500000	 3.41E+03
6785.600000	 3.27E+03
6785.700000	 3.12E+03
6785.800000	 2.64E+03
6785.900000	 2.54E+03
6786.000000	 2.72E+03
6786.100000	 2.60E+03
6786.200000	 3.16E+03
6786.300000	 3.38E+03
6786.400000	 3.13E+03
6786.500000	 3.23E+03
6786.600000	 2.97E+03
6786.700000	 2.67E+03
6786.800000	 2.98E+03
6786.900000	 3.13E+03
6787.000000	 2.63E+03
6787.100000	 2.52E+03
6787.200000	 2.81E+03
6787.300000	 3.04E+03
6787.400000	 3.24E+03
6787.500000	 2.96E+03
6787.600000	 3.09E+03
6787.700000	 3.20E+03
6787.800000	 2.92E+03
6787.900000	 2.88E+03
6788.000000	 2.82E+03
6788.100000	 3.09E+03
6788.200000	 3.36E+03
6788.300000	 3.43E+03
6788.400000	 3.15E+03
6788.500000	 2.82E+03
6788.600000	 3.08E+03
6788.700000	 3.53E+03
6788.800000	 3.47E+03
6788.900000	 3.26E+03
6789.000000	 3.16E+03
6789.100000	 2.99E+03
6789.200000	 2.86E+03
6789.300000	 3.31E+03
6789.400000	 3.35E+03
6789.500000	 3.37E+03
6789.600000	 3.20E+03
6789.700000	 3.15E+03
6789.800000	 3.03E+03
6789.900000	 2.73E+03
6790.000000	 3.12E+03
6790.100000	 3.01E+03
6790.200000	 2.59E+03
6790.300000	 2.95E+03
6790.400000	 3.06E+03
6790.500000	 3.09E+03
6790.600000	 3.29E+03
6790.700000	 3.07E+03
6790.800000	 3.32E+03
6790.900000	 3.12E+03
6791.000000	 2.82E+03
6791.100000	 2.70E+03
6791.200000	 2.83E+03
6791.300000	 2.55E+03
6791.400000	 2.76E+03
6791.500000	 3.06E+03
6791.600000	 3.22E+03
6791.700000	 3.22E+03
6791.800000	 2.91E+03
6791.900000	 2.67E+03
6792.000000	 2.90E+03
6792.100000	 3.10E+03
6792.200000	 3.18E+03
6792.300000	 3.29E+03
6792.400000	 3.14E+03
6792.500000	 3.11E+03
6792.600000	 2.59E+03
6792.700000	 2.86E+03
6792.800000	 3.08E+03
6792.900000	 3.15E+03
6793.000000	 3.16E+03
6793.100000	 3.36E+03
6793.200000	 3.34E+03
6793.300000	 2.70E+03
6793.400000	 3.10E+03
6793.500000	 3.25E+03
6793.600000	 2.90E+03
6793.700000	 2.97E+03
6793.800000	 3.00E+03
6793.900000	 3.15E+03
6794.000000	 2.80E+03
6794.100000	 3.07E+03
6794.200000	 3.18E+03
6794.300000	 2.80E+03
6794.400000	 2.95E+03
6794.500000	 2.91E+03
6794.600000	 3.18E+03
6794.700000	 3.31E+03
6794.800000	 2.82E+03
6794.900000	 3.05E+03
6795.000000	 3.05E+03
6795.100000	 2.75E+03
6795.200000	 2.94E+03
6795.300000	 2.59E+03
6795.400000	 2.83E+03
6795.500000	 2.98E+03
6795.600000	 2.81E+03
6795.700000	 3.13E+03
6795.800000	 3.33E+03
6795.900000	 3.03E+03
6796.000000	 3.28E+03
6796.100000	 3.49E+03
6796.200000	 3.40E+03
6796.300000	 2.94E+03
6796.400000	 2.80E+03
6796.500000	 2.95E+03
6796.600000	 2.73E+03
6796.700000	 2.88E+03
6796.800000	 3.12E+03
6796.900000	 2.92E+03
6797.000000	 3.09E+03
6797.100000	 3.34E+03
6797.200000	 3.17E+03
6797.300000	 2.89E+03
6797.400000	 3.05E+03
6797.500000	 3.35E+03
6797.600000	 3.51E+03
6797.700000	 3.51E+03
6797.800000	 3.47E+03
6797.900000	 3.16E+03
6798.000000	 2.63E+03
6798.100000	 2.67E+03
6798.200000	 2.88E+03
6798.300000	 3.19E+03
6798.400000	 3.25E+03
6798.500000	 3.09E+03
6798.600000	 2.96E+03
6798.700000	 2.94E+03
6798.800000	 2.81E+03
6798.900000	 2.65E+03
6799.000000	 2.55E+03
6799.100000	 2.61E+03
6799.200000	 2.77E+03
6799.300000	 2.97E+03
6799.400000	 2.83E+03
6799.500000	 2.51E+03
6799.600000	 2.88E+03
6799.700000	 3.12E+03
6799.800000	 3.25E+03
6799.900000	 3.18E+03
6800.000000	 2.92E+03
6800.100000	 3.02E+03
6800.200000	 3.38E+03
6800.300000	 3.44E+03
6800.400000	 3.35E+03
6800.500000	 3.40E+03
6800.600000	 3.34E+03
6800.700000	 3.40E+03
6800.800000	 3.28E+03
6800.900000	 2.77E+03
6801.000000	 2.62E+03
6801.100000	 2.97E+03
6801.200000	 3.17E+03
6801.300000	 2.92E+03
6801.400000	 2.72E+03
6801.500000	 3.29E+03
6801.600000	 3.36E+03
6801.700000	 3.25E+03
6801.800000	 3.10E+03
6801.900000	 2.61E+03
6802.000000	 2.70E+03
6802.100000	 3.22E+03
6802.200000	 3.44E+03
6802.300000	 3.40E+03
6802.400000	 3.44E+03
6802.500000	 3.32E+03
6802.600000	 2.93E+03
6802.700000	 2.88E+03
6802.800000	 3.24E+03
6802.900000	 3.31E+03
6803.000000	 3.28E+03
6803.100000	 3.15E+03
6803.200000	 3.11E+03
6803.300000	 3.40E+03
6803.400000	 3.50E+03
6803.500000	 3.47E+03
6803.600000	 3.14E+03
6803.700000	 3.11E+03
6803.800000	 2.63E+03
6803.900000	 2.67E+03
6804.000000	 2.92E+03
6804.100000	 2.60E+03
6804.200000	 2.59E+03
6804.300000	 3.00E+03
6804.400000	 3.33E+03
6804.500000	 3.26E+03
6804.600000	 3.32E+03
6804.700000	 2.96E+03
6804.800000	 2.81E+03
6804.900000	 3.27E+03
6805.000000	 3.07E+03
6805.100000	 3.10E+03
6805.200000	 3.42E+03
6805.300000	 3.53E+03
6805.400000	 3.15E+03
6805.500000	 3.00E+03
6805.600000	 3.09E+03
6805.700000	 3.15E+03
6805.800000	 3.07E+03
6805.900000	 3.19E+03
6806.000000	 3.24E+03
6806.100000	 3.33E+03
6806.200000	 3.37E+03
6806.300000	 3.39E+03
6806.400000	 3.22E+03
6806.500000	 3.27E+03
6806.600000	 3.06E+03
6806.700000	 2.95E+03
6806.800000	 2.86E+03
6806.900000	 2.54E+03
6807.000000	 2.77E+03
6807.100000	 2.77E+03
6807.200000	 3.06E+03
6807.300000	 2.96E+03
6807.400000	 2.92E+03
6807.500000	 3.24E+03
6807.600000	 3.06E+03
6807.700000	 2.82E+03
6807.800000	 2.80E+03
6807.900000	 3.18E+03
6808.000000	 3.12E+03
6808.100000	 3.24E+03
6808.200000	 2.75E+03
6808.300000	 2.88E+03
6808.400000	 2.70E+03
6808.500000	 2.65E+03
6808.600000	 3.09E+03
6808.700000	 3.25E+03
6808.800000	 3.05E+03
6808.900000	 3.02E+03
6809.000000	 2.80E+03
6809.100000	 2.69E+03
6809.200000	 3.11E+03
6809.300000	 3.24E+03
6809.400000	 3.21E+03
6809.500000	 2.60E+03
6809.600000	 2.95E+03
6809.700000	 3.43E+03
6809.800000	 3.46E+03
6809.900000	 3.35E+03
6810.000000	 3.09E+03
6810.100000	 3.30E+03
6810.200000	 3.25E+03
6810.300000	 3.20E+03
6810.400000	 2.73E+03
6810.500000	 3.08E+03
6810.600000	 3.31E+03
6810.700000	 3.10E+03
6810.800000	 3.03E+03
6810.900000	 3.06E+03
6811.000000	 2.60E+03
6811.100000	 3.13E+03
6811.200000	 3.31E+03
6811.300000	 3.00E+03
6811.400000	 3.04E+03
6811.500000	 2.84E+03
6811.600000	 2.87E+03
6811.700000	 3.27E+03
6811.800000	 3.00E+03
6811.900000	 2.77E+03
6812.000000	 2.96E+03
6812.100000	 2.96E+03
6812.200000	 3.16E+03
6812.300000	 3.35E+03
6812.400000	 3.24E+03
6812.500000	 2.75E+03
6812.600000	 2.70E+03
6812.700000	 3.02E+03
6812.800000	 2.78E+03
6812.900000	 3.15E+03
6813.000000	 3.30E+03
6813.100000	 2.88E+03
6813.200000	 2.60E+03
6813.300000	 2.85E+03
6813.400000	 2.62E+03
6813.500000	 2.67E+03
6813.600000	 3.13E+03
6813.700000	 2.97E+03
6813.800000	 2.50E+03
6813.900000	 2.50E+03
6814.000000	 2.48E+03
6814.100000	 2.78E+03
6814.200000	 2.83E+03
6814.300000	 2.88E+03
6814.400000	 3.17E+03
6814.500000	 3.05E+03
6814.600000	 3.31E+03
6814.700000	 3.29E+03
6814.800000	 3.29E+03
6814.900000	 2.92E+03
6815.000000	 2.95E+03
6815.100000	 2.74E+03
6815.200000	 3.03E+03
6815.300000	 2.75E+03
6815.400000	 2.86E+03
6815.500000	 3.32E+03
6815.600000	 3.33E+03
6815.700000	 2.96E+03
6815.800000	 2.76E+03
6815.900000	 2.69E+03
6816.000000	 3.12E+03
6816.100000	 3.27E+03
6816.200000	 2.93E+03
6816.300000	 2.94E+03
6816.400000	 3.09E+03
6816.500000	 2.96E+03
6816.600000	 2.52E+03
6816.700000	 2.67E+03
6816.800000	 2.79E+03
6816.900000	 2.51E+03
6817.000000	 2.90E+03
6817.100000	 3.24E+03
6817.200000	 3.07E+03
6817.300000	 2.76E+03
6817.400000	 2.57E+03
6817.500000	 2.51E+03
6817.600000	 2.60E+03
6817.700000	 2.54E+03
6817.800000	 2.74E+03
6817.900000	 3.01E+03
6818.000000	 2.83E+03
6818.100000	 2.77E+03
6818.200000	 3.07E+03
6818.300000	 2.91E+03
6818.400000	 2.85E+03
6818.500000	 2.70E+03
6818.600000	 2.60E+03
6818.700000	 2.85E+03
6818.800000	 2.54E+03
6818.900000	 2.73E+03
6819.000000	 3.28E+03
6819.100000	 3.33E+03
6819.200000	 3.18E+03
6819.300000	 3.27E+03
6819.400000	 3.25E+03
6819.500000	 2.98E+03
6819.600000	 3.14E+03
6819.700000	 3.01E+03
6819.800000	 3.05E+03
6819.900000	 2.82E+03
6820.000000	 3.17E+03
6820.100000	 2.92E+03
6820.200000	 2.68E+03
6820.300000	 2.76E+03
6820.400000	 2.93E+03
6820.500000	 3.09E+03
6820.600000	 2.68E+03
6820.700000	 2.57E+03
6820.800000	 2.88E+03
6820.900000	 2.85E+03
6821.000000	 2.84E+03
6821.100000	 3.12E+03
6821.200000	 3.17E+03
6821.300000	 3.38E+03
6821.400000	 2.97E+03
6821.500000	 2.83E+03
6821.600000	 2.85E+03
6821.700000	 3.09E+03
6821.800000	 3.17E+03
6821.900000	 3.18E+03
6822.000000	 3.29E+03
6822.100000	 3.31E+03
6822.200000	 3.34E+03
6822.300000	 3.06E+03
6822.400000	 2.80E+03
6822.500000	 2.96E+03
6822.600000	 2.78E+03
6822.700000	 2.81E+03
6822.800000	 2.57E+03
6822.900000	 2.79E+03
6823.000000	 2.63E+03
6823.100000	 2.91E+03
6823.200000	 3.26E+03
6823.300000	 3.36E+03
6823.400000	 3.31E+03
6823.500000	 3.34E+03
6823.600000	 3.19E+03
6823.700000	 3.23E+03
6823.800000	 2.69E+03
6823.900000	 2.73E+03
6824.000000	 2.97E+03
6824.100000	 3.06E+03
6824.200000	 3.19E+03
6824.300000	 3.23E+03
6824.400000	 3.35E+03
6824.500000	 2.73E+03
6824.600000	 2.67E+03
6824.700000	 2.98E+03
6824.800000	 3.25E+03
6824.900000	 3.35E+03
6825.000000	 3.43E+03
6825.100000	 3.40E+03
6825.200000	 3.09E+03
6825.300000	 2.93E+03
6825.400000	 2.80E+03
6825.500000	 3.09E+03
6825.600000	 3.16E+03
6825.700000	 2.86E+03
6825.800000	 2.61E+03
6825.900000	 3.08E+03
6826.000000	 2.94E+03
6826.100000	 2.76E+03
6826.200000	 2.91E+03
6826.300000	 2.83E+03
6826.400000	 2.70E+03
6826.500000	 2.79E+03
6826.600000	 2.61E+03
6826.700000	 2.48E+03
6826.800000	 2.73E+03
6826.900000	 2.58E+03
6827.000000	 2.69E+03
6827.100000	 3.24E+03
6827.200000	 3.19E+03
6827.300000	 3.04E+03
6827.400000	 3.32E+03
6827.500000	 3.36E+03
6827.600000	 3.18E+03
6827.700000	 3.20E+03
6827.800000	 3.20E+03
6827.900000	 3.25E+03
6828.000000	 2.95E+03
6828.100000	 2.47E+03
6828.200000	 2.67E+03
6828.300000	 2.75E+03
6828.400000	 2.65E+03
6828.500000	 2.75E+03
6828.600000	 3.17E+03
6828.700000	 2.98E+03
6828.800000	 2.48E+03
6828.900000	 2.70E+03
6829.000000	 2.87E+03
6829.100000	 3.04E+03
6829.200000	 2.88E+03
6829.300000	 2.59E+03
6829.400000	 2.90E+03
6829.500000	 2.99E+03
6829.600000	 2.68E+03
6829.700000	 2.44E+03
6829.800000	 2.87E+03
6829.900000	 3.24E+03
6830.000000	 3.25E+03
6830.100000	 3.31E+03
6830.200000	 3.24E+03
6830.300000	 2.80E+03
6830.400000	 2.48E+03
6830.500000	 2.95E+03
6830.600000	 3.01E+03
6830.700000	 3.09E+03
6830.800000	 2.91E+03
6830.900000	 2.76E+03
6831.000000	 2.70E+03
6831.100000	 2.63E+03
6831.200000	 3.15E+03
6831.300000	 3.40E+03
6831.400000	 3.23E+03
6831.500000	 3.13E+03
6831.600000	 3.38E+03
6831.700000	 3.43E+03
6831.800000	 3.18E+03
6831.900000	 3.26E+03
6832.000000	 3.19E+03
6832.100000	 2.81E+03
6832.200000	 2.78E+03
6832.300000	 2.49E+03
6832.400000	 2.75E+03
6832.500000	 3.07E+03
6832.600000	 3.26E+03
6832.700000	 3.17E+03
6832.800000	 3.38E+03
6832.900000	 3.45E+03
6833.000000	 3.34E+03
6833.100000	 3.27E+03
6833.200000	 3.01E+03
6833.300000	 2.99E+03
6833.400000	 2.69E+03
6833.500000	 2.55E+03
6833.600000	 2.97E+03
6833.700000	 3.24E+03
6833.800000	 3.39E+03
6833.900000	 3.37E+03
6834.000000	 3.26E+03
6834.100000	 3.28E+03
6834.200000	 2.86E+03
6834.300000	 2.49E+03
6834.400000	 2.66E+03
6834.500000	 2.91E+03
6834.600000	 2.64E+03
6834.700000	 2.66E+03
6834.800000	 2.72E+03
6834.900000	 2.88E+03
6835.000000	 2.78E+03
6835.100000	 2.93E+03
6835.200000	 2.61E+03
6835.300000	 2.47E+03
6835.400000	 2.69E+03
6835.500000	 3.03E+03
6835.600000	 2.73E+03
6835.700000	 2.48E+03
6835.800000	 2.68E+03
6835.900000	 3.08E+03
6836.000000	 2.92E+03
6836.100000	 2.54E+03
6836.200000	 2.84E+03
6836.300000	 3.26E+03
6836.400000	 3.32E+03
6836.500000	 3.29E+03
6836.600000	 2.79E+03
6836.700000	 2.55E+03
6836.800000	 2.94E+03
6836.900000	 2.83E+03
6837.000000	 2.51E+03
6837.100000	 2.82E+03
6837.200000	 3.18E+03
6837.300000	 3.24E+03
6837.400000	 3.11E+03
6837.500000	 2.97E+03
6837.600000	 2.59E+03
6837.700000	 2.43E+03
6837.800000	 2.76E+03
6837.900000	 3.03E+03
6838.000000	 3.04E+03
6838.100000	 3.09E+03
6838.200000	 2.81E+03
6838.300000	 2.49E+03
6838.400000	 2.78E+03
6838.500000	 3.18E+03
6838.600000	 3.05E+03
6838.700000	 3.27E+03
6838.800000	 3.35E+03
6838.900000	 3.11E+03
6839.000000	 3.09E+03
6839.100000	 2.83E+03
6839.200000	 2.91E+03
6839.300000	 3.32E+03
6839.400000	 3.19E+03
6839.500000	 3.05E+03
6839.600000	 2.60E+03
6839.700000	 2.57E+03
6839.800000	 3.01E+03
6839.900000	 3.05E+03
6840.000000	 3.04E+03
6840.100000	 2.95E+03
6840.200000	 2.96E+03
6840.300000	 2.82E+03
6840.400000	 2.73E+03
6840.500000	 2.84E+03
6840.600000	 2.92E+03
6840.700000	 3.14E+03
6840.800000	 2.98E+03
6840.900000	 2.73E+03
6841.000000	 3.11E+03
6841.100000	 3.26E+03
6841.200000	 3.07E+03
6841.300000	 3.20E+03
6841.400000	 3.29E+03
6841.500000	 2.88E+03
6841.600000	 2.75E+03
6841.700000	 3.20E+03
6841.800000	 3.15E+03
6841.900000	 3.03E+03
6842.000000	 3.08E+03
6842.100000	 3.09E+03
6842.200000	 2.57E+03
6842.300000	 2.49E+03
6842.400000	 2.81E+03
6842.500000	 3.16E+03
6842.600000	 3.34E+03
6842.700000	 3.21E+03
6842.800000	 3.29E+03
6842.900000	 3.16E+03
6843.000000	 2.79E+03
6843.100000	 2.71E+03
6843.200000	 2.81E+03
6843.300000	 2.89E+03
6843.400000	 3.30E+03
6843.500000	 3.23E+03
6843.600000	 3.13E+03
6843.700000	 3.13E+03
6843.800000	 3.33E+03
6843.900000	 3.21E+03
6844.000000	 3.13E+03
6844.100000	 3.14E+03
6844.200000	 2.94E+03
6844.300000	 3.11E+03
6844.400000	 3.37E+03
6844.500000	 3.40E+03
6844.600000	 3.25E+03
6844.700000	 2.64E+03
6844.800000	 2.80E+03
6844.900000	 3.12E+03
6845.000000	 2.83E+03
6845.100000	 2.64E+03
6845.200000	 2.53E+03
6845.300000	 2.65E+03
6845.400000	 3.24E+03
6845.500000	 3.35E+03
6845.600000	 3.26E+03
6845.700000	 3.02E+03
6845.800000	 2.95E+03
6845.900000	 3.26E+03
6846.000000	 3.27E+03
6846.100000	 3.27E+03
6846.200000	 3.34E+03
6846.300000	 3.32E+03
6846.400000	 3.30E+03
6846.500000	 3.24E+03
6846.600000	 3.33E+03
6846.700000	 3.35E+03
6846.800000	 3.37E+03
6846.900000	 3.19E+03
6847.000000	 3.19E+03
6847.100000	 3.23E+03
6847.200000	 3.05E+03
6847.300000	 2.99E+03
6847.400000	 3.07E+03
6847.500000	 2.71E+03
6847.600000	 2.61E+03
6847.700000	 2.70E+03
6847.800000	 2.73E+03
6847.900000	 2.94E+03
6848.000000	 3.36E+03
6848.100000	 3.34E+03
6848.200000	 2.92E+03
6848.300000	 2.99E+03
6848.400000	 3.18E+03
6848.500000	 2.88E+03
6848.600000	 3.01E+03
6848.700000	 3.21E+03
6848.800000	 3.19E+03
6848.900000	 3.25E+03
6849.000000	 3.13E+03
6849.100000	 2.98E+03
6849.200000	 3.02E+03
6849.300000	 3.17E+03
6849.400000	 2.81E+03
6849.500000	 2.85E+03
6849.600000	 3.00E+03
6849.700000	 2.95E+03
6849.800000	 2.94E+03
6849.900000	 2.84E+03
6850.000000	 2.69E+03
6850.100000	 2.46E+03
6850.200000	 2.55E+03
6850.300000	 2.95E+03
6850.400000	 3.08E+03
6850.500000	 2.91E+03
6850.600000	 2.77E+03
6850.700000	 3.04E+03
6850.800000	 3.26E+03
6850.900000	 3.24E+03
6851.000000	 3.31E+03
6851.100000	 3.29E+03
6851.200000	 3.39E+03
6851.300000	 3.31E+03
6851.400000	 3.12E+03
6851.500000	 2.56E+03
6851.600000	 2.66E+03
6851.700000	 2.97E+03
6851.800000	 2.97E+03
6851.900000	 3.00E+03
6852.000000	 2.91E+03
6852.100000	 2.65E+03
6852.200000	 2.54E+03
6852.300000	 2.80E+03
6852.400000	 2.53E+03
6852.500000	 2.91E+03
6852.600000	 3.00E+03
6852.700000	 3.13E+03
6852.800000	 3.15E+03
6852.900000	 3.06E+03
6853.000000	 3.05E+03
6853.100000	 2.79E+03
6853.200000	 2.74E+03
6853.300000	 2.73E+03
6853.400000	 2.98E+03
6853.500000	 3.28E+03
6853.600000	 3.33E+03
6853.700000	 3.36E+03
6853.800000	 3.27E+03
6853.900000	 3.30E+03
6854.000000	 2.85E+03
6854.100000	 2.65E+03
6854.200000	 2.61E+03
6854.300000	 2.96E+03
6854.400000	 3.27E+03
6854.500000	 3.10E+03
6854.600000	 2.64E+03
6854.700000	 2.76E+03
6854.800000	 2.63E+03
6854.900000	 2.49E+03
6855.000000	 3.03E+03
6855.100000	 3.14E+03
6855.200000	 2.89E+03
6855.300000	 2.71E+03
6855.400000	 2.86E+03
6855.500000	 2.59E+03
6855.600000	 2.70E+03
6855.700000	 3.02E+03
6855.800000	 2.89E+03
6855.900000	 2.88E+03
6856.000000	 3.05E+03
6856.100000	 2.98E+03
6856.200000	 2.69E+03
6856.300000	 2.63E+03
6856.400000	 2.90E+03
6856.500000	 3.01E+03
6856.600000	 2.80E+03
6856.700000	 2.41E+03
6856.800000	 2.50E+03
6856.900000	 2.66E+03
6857.000000	 2.88E+03
6857.100000	 2.72E+03
6857.200000	 3.20E+03
6857.300000	 3.32E+03
6857.400000	 3.11E+03
6857.500000	 2.84E+03
6857.600000	 2.68E+03
6857.700000	 3.08E+03
6857.800000	 2.90E+03
6857.900000	 3.08E+03
6858.000000	 2.61E+03
6858.100000	 2.58E+03
6858.200000	 2.86E+03
6858.300000	 3.09E+03
6858.400000	 2.97E+03
6858.500000	 2.99E+03
6858.600000	 3.00E+03
6858.700000	 3.06E+03
6858.800000	 3.17E+03
6858.900000	 2.97E+03
6859.000000	 3.05E+03
6859.100000	 2.87E+03
6859.200000	 3.03E+03
6859.300000	 3.27E+03
6859.400000	 2.75E+03
6859.500000	 2.68E+03
6859.600000	 2.92E+03
6859.700000	 3.13E+03
6859.800000	 2.89E+03
6859.900000	 2.76E+03
6860.000000	 2.69E+03
6860.100000	 2.79E+03
6860.200000	 2.77E+03
6860.300000	 2.97E+03
6860.400000	 2.70E+03
6860.500000	 2.80E+03
6860.600000	 2.92E+03
6860.700000	 3.17E+03
6860.800000	 3.21E+03
6860.900000	 3.09E+03
6861.000000	 2.80E+03
6861.100000	 2.82E+03
6861.200000	 2.80E+03
6861.300000	 2.85E+03
6861.400000	 2.90E+03
6861.500000	 3.02E+03
6861.600000	 3.14E+03
6861.700000	 3.05E+03
6861.800000	 3.15E+03
6861.900000	 3.03E+03
6862.000000	 2.98E+03
6862.100000	 3.04E+03
6862.200000	 2.88E+03
6862.300000	 2.85E+03
6862.400000	 2.48E+03
6862.500000	 2.57E+03
6862.600000	 2.70E+03
6862.700000	 3.19E+03
6862.800000	 3.11E+03
6862.900000	 2.89E+03
6863.000000	 2.89E+03
6863.100000	 2.92E+03
6863.200000	 2.61E+03
6863.300000	 2.44E+03
6863.400000	 2.73E+03
6863.500000	 2.65E+03
6863.600000	 2.93E+03
6863.700000	 2.68E+03
6863.800000	 2.74E+03
6863.900000	 3.00E+03
6864.000000	 2.71E+03
6864.100000	 2.67E+03
6864.200000	 2.98E+03
6864.300000	 3.06E+03
6864.400000	 2.65E+03
6864.500000	 2.85E+03
6864.600000	 3.26E+03
6864.700000	 3.24E+03
6864.800000	 3.13E+03
6864.900000	 2.99E+03
6865.000000	 2.55E+03
6865.100000	 2.47E+03
6865.200000	 3.02E+03
6865.300000	 3.26E+03
6865.400000	 3.30E+03
6865.500000	 3.24E+03
6865.600000	 3.10E+03
6865.700000	 3.08E+03
6865.800000	 3.01E+03
6865.900000	 3.13E+03
6866.000000	 3.03E+03
6866.100000	 2.85E+03
6866.200000	 3.06E+03
6866.300000	 3.03E+03
6866.400000	 2.88E+03
6866.500000	 2.67E+03
6866.600000	 2.78E+03
6866.700000	 2.84E+03
6866.800000	 2.83E+03
6866.900000	 2.67E+03
6867.000000	 2.91E+03
6867.100000	 3.24E+03
6867.200000	 3.13E+03
6867.300000	 3.10E+03
6867.400000	 3.03E+03
6867.500000	 2.59E+03
6867.600000	 2.61E+03
6867.700000	 2.70E+03
6867.800000	 2.74E+03
6867.900000	 2.61E+03
6868.000000	 3.10E+03
6868.100000	 2.75E+03
6868.200000	 2.94E+03
6868.300000	 3.19E+03
6868.400000	 3.22E+03
6868.500000	 3.32E+03
6868.600000	 3.29E+03
6868.700000	 2.84E+03
6868.800000	 2.66E+03
6868.900000	 2.96E+03
6869.000000	 2.48E+03
6869.100000	 2.63E+03
6869.200000	 3.03E+03
6869.300000	 3.07E+03
6869.400000	 3.30E+03
6869.500000	 3.24E+03
6869.600000	 2.95E+03
6869.700000	 3.20E+03
6869.800000	 3.24E+03
6869.900000	 2.97E+03
6870.000000	 2.94E+03
6870.100000	 2.77E+03
6870.200000	 2.95E+03
6870.300000	 3.32E+03
6870.400000	 3.32E+03
6870.500000	 3.31E+03
6870.600000	 2.83E+03
6870.700000	 2.59E+03
6870.800000	 2.54E+03
6870.900000	 3.03E+03
6871.000000	 3.20E+03
6871.100000	 2.76E+03
6871.200000	 2.82E+03
6871.300000	 2.60E+03
6871.400000	 2.75E+03
6871.500000	 2.55E+03
6871.600000	 2.77E+03
6871.700000	 3.00E+03
6871.800000	 3.04E+03
6871.900000	 3.03E+03
6872.000000	 2.55E+03
6872.100000	 2.59E+03
6872.200000	 3.09E+03
6872.300000	 3.19E+03
6872.400000	 2.81E+03
6872.500000	 2.73E+03
6872.600000	 2.64E+03
6872.700000	 2.81E+03
6872.800000	 3.18E+03
6872.900000	 2.91E+03
6873.000000	 2.91E+03
6873.100000	 3.21E+03
6873.200000	 3.09E+03
6873.300000	 2.63E+03
6873.400000	 2.73E+03
6873.500000	 2.78E+03
6873.600000	 3.09E+03
6873.700000	 3.07E+03
6873.800000	 3.09E+03
6873.900000	 2.93E+03
6874.000000	 2.81E+03
6874.100000	 2.69E+03
6874.200000	 2.67E+03
6874.300000	 2.47E+03
6874.400000	 2.41E+03
6874.500000	 2.87E+03
6874.600000	 3.02E+03
6874.700000	 2.59E+03
6874.800000	 2.76E+03
6874.900000	 2.85E+03
6875.000000	 2.92E+03
6875.100000	 3.28E+03
6875.200000	 3.21E+03
6875.300000	 3.29E+03
6875.400000	 3.16E+03
6875.500000	 3.24E+03
6875.600000	 3.28E+03
6875.700000	 2.83E+03
6875.800000	 3.14E+03
6875.900000	 3.23E+03
