# WL(nm)	 Flux(ergs/cm**2/s/nm)
2536.149944	 7.54E+05
2536.249944	 7.59E+05
2536.349944	 6.56E+05
2536.449944	 7.56E+05
2536.549944	 8.89E+05
2536.649944	 9.06E+05
2536.749944	 8.84E+05
2536.849944	 8.16E+05
2536.949944	 8.11E+05
2537.049944	 7.14E+05
2537.149944	 7.94E+05
2537.249944	 8.31E+05
2537.349944	 7.37E+05
2537.449944	 8.60E+05
2537.549944	 8.86E+05
2537.649944	 7.79E+05
2537.749944	 7.41E+05
2537.849944	 6.73E+05
2537.949944	 8.24E+05
2538.049944	 8.89E+05
2538.149944	 8.20E+05
2538.249944	 9.79E+05
2538.349944	 9.77E+05
2538.449944	 8.56E+05
2538.549944	 7.81E+05
2538.649944	 9.37E+05
2538.749944	 7.44E+05
2538.849944	 8.61E+05
2538.949944	 8.39E+05
2539.049944	 8.24E+05
2539.149944	 6.80E+05
2539.249944	 7.56E+05
2539.349944	 7.40E+05
2539.449944	 8.80E+05
2539.549944	 8.06E+05
2539.649944	 7.10E+05
2539.749944	 7.50E+05
2539.849944	 8.94E+05
2539.949944	 8.17E+05
2540.049944	 8.91E+05
2540.149944	 8.51E+05
2540.249944	 9.06E+05
2540.349944	 8.39E+05
2540.449944	 7.77E+05
2540.549944	 7.89E+05
2540.649944	 7.60E+05
2540.749944	 7.80E+05
2540.849944	 7.96E+05
2540.949944	 8.39E+05
2541.049944	 8.74E+05
2541.149944	 6.86E+05
2541.249944	 8.71E+05
2541.349944	 8.49E+05
2541.449944	 9.37E+05
2541.549944	 7.93E+05
2541.649944	 9.03E+05
2541.749944	 7.51E+05
2541.849944	 7.44E+05
2541.949944	 7.89E+05
2542.049944	 9.06E+05
2542.149944	 8.54E+05
2542.249944	 9.07E+05
2542.349944	 9.03E+05
2542.449944	 8.91E+05
2542.549944	 8.40E+05
2542.649944	 7.77E+05
2542.749944	 8.07E+05
2542.849944	 6.54E+05
2542.949944	 8.14E+05
2543.049944	 8.41E+05
2543.149944	 6.09E+05
2543.249944	 8.74E+05
2543.349944	 7.86E+05
2543.449944	 9.03E+05
2543.549944	 7.03E+05
2543.649944	 7.69E+05
2543.749944	 6.81E+05
2543.849944	 8.60E+05
2543.949944	 7.77E+05
2544.049944	 8.13E+05
2544.149944	 6.70E+05
2544.249944	 8.96E+05
2544.349944	 8.17E+05
2544.449944	 7.76E+05
2544.549944	 8.67E+05
2544.649944	 7.59E+05
2544.749944	 9.49E+05
2544.849944	 9.54E+05
2544.949944	 9.14E+05
2545.049944	 8.46E+05
2545.149944	 7.43E+05
2545.249944	 8.80E+05
2545.349944	 8.84E+05
2545.449944	 9.53E+05
2545.549944	 8.97E+05
2545.649944	 7.33E+05
2545.749944	 7.57E+05
2545.849944	 8.09E+05
2545.949944	 9.63E+05
2546.049944	 8.83E+05
2546.149944	 8.01E+05
2546.249944	 8.94E+05
2546.349944	 7.24E+05
2546.449944	 9.04E+05
2546.549944	 8.33E+05
2546.649944	 7.89E+05
2546.749944	 8.36E+05
2546.849944	 8.47E+05
2546.949944	 8.63E+05
2547.049944	 7.30E+05
2547.149944	 5.69E+05
2547.249944	 8.79E+05
2547.349944	 9.23E+05
2547.449944	 8.27E+05
2547.549944	 8.39E+05
2547.649944	 7.01E+05
2547.749944	 8.83E+05
2547.849944	 9.54E+05
2547.949944	 9.64E+05
2548.049944	 8.29E+05
2548.149944	 7.16E+05
2548.249944	 9.06E+05
2548.349944	 7.03E+05
2548.449944	 8.31E+05
2548.549944	 7.64E+05
2548.649944	 8.64E+05
2548.749944	 7.59E+05
2548.849944	 9.04E+05
2548.949944	 7.60E+05
2549.049944	 8.90E+05
2549.149944	 6.54E+05
2549.249944	 6.86E+05
2549.349944	 8.17E+05
2549.449944	 8.57E+05
2549.549944	 9.17E+05
2549.649944	 8.73E+05
2549.749944	 8.66E+05
2549.849944	 8.06E+05
2549.949944	 8.09E+05
2550.049944	 6.83E+05
2550.149944	 7.03E+05
2550.249944	 8.11E+05
2550.349944	 8.16E+05
2550.449944	 8.51E+05
2550.549944	 9.57E+05
2550.649944	 8.71E+05
2550.749944	 7.69E+05
2550.849944	 8.21E+05
2550.949944	 6.57E+05
2551.049944	 8.86E+05
2551.149944	 8.03E+05
2551.249944	 8.41E+05
2551.349944	 8.64E+05
2551.449944	 9.11E+05
2551.549944	 9.51E+05
2551.649944	 8.89E+05
2551.749944	 8.87E+05
2551.849944	 7.79E+05
2551.949944	 9.11E+05
2552.049944	 6.57E+05
2552.149944	 7.53E+05
2552.249944	 7.09E+05
2552.349944	 8.67E+05
2552.449944	 8.54E+05
2552.549944	 9.14E+05
2552.649944	 8.67E+05
2552.749944	 6.31E+05
2552.849944	 6.41E+05
2552.949944	 8.76E+05
2553.049944	 8.91E+05
2553.149944	 7.40E+05
2553.249944	 7.99E+05
2553.349944	 7.30E+05
2553.449944	 7.10E+05
2553.549944	 9.34E+05
2553.649944	 8.66E+05
2553.749944	 9.49E+05
2553.849944	 9.13E+05
2553.949944	 7.81E+05
2554.049944	 7.94E+05
2554.149944	 7.59E+05
2554.249944	 9.29E+05
2554.349944	 9.76E+05
2554.449944	 8.81E+05
2554.549944	 8.53E+05
2554.649944	 7.81E+05
2554.749944	 8.23E+05
2554.849944	 7.74E+05
2554.949944	 8.94E+05
2555.049944	 7.84E+05
2555.149944	 8.30E+05
2555.249944	 7.53E+05
2555.349944	 7.43E+05
2555.449944	 7.94E+05
2555.549944	 7.79E+05
2555.649944	 9.24E+05
2555.749944	 8.40E+05
2555.849944	 8.80E+05
2555.949944	 8.36E+05
2556.049944	 7.39E+05
2556.149944	 8.10E+05
2556.249944	 7.93E+05
2556.349944	 7.67E+05
2556.449944	 7.14E+05
2556.549944	 8.63E+05
2556.649944	 7.40E+05
2556.749944	 7.33E+05
2556.849944	 9.11E+05
2556.949944	 8.26E+05
2557.049944	 7.47E+05
2557.149944	 8.16E+05
2557.249944	 8.20E+05
2557.349944	 8.96E+05
2557.449944	 8.91E+05
2557.549944	 7.89E+05
2557.649944	 7.66E+05
2557.749944	 7.99E+05
2557.849944	 8.47E+05
2557.949944	 8.47E+05
2558.049944	 8.54E+05
2558.149944	 7.90E+05
2558.249944	 8.00E+05
2558.349944	 8.70E+05
2558.449944	 7.47E+05
2558.549944	 8.74E+05
2558.649944	 8.49E+05
2558.749944	 9.49E+05
2558.849944	 9.37E+05
2558.949944	 9.09E+05
2559.049944	 7.47E+05
2559.149944	 9.03E+05
2559.249944	 8.39E+05
2559.349944	 6.84E+05
2559.449944	 8.43E+05
2559.549944	 7.84E+05
2559.649944	 8.60E+05
2559.749944	 7.60E+05
2559.849944	 9.04E+05
2559.949944	 8.74E+05
2560.049944	 6.70E+05
2560.149944	 6.57E+05
2560.249944	 9.04E+05
2560.349944	 9.49E+05
2560.449944	 7.39E+05
2560.549944	 7.51E+05
2560.649944	 8.43E+05
2560.749944	 7.00E+05
2560.849944	 7.37E+05
2560.949944	 6.87E+05
2561.049944	 8.36E+05
2561.149944	 7.99E+05
2561.249944	 7.01E+05
2561.349944	 6.70E+05
2561.449944	 7.31E+05
2561.549944	 8.70E+05
2561.649944	 9.07E+05
2561.749944	 8.21E+05
2561.849944	 8.93E+05
2561.949944	 9.14E+05
2562.049944	 8.79E+05
2562.149944	 8.20E+05
2562.249944	 8.34E+05
2562.349944	 8.64E+05
2562.449944	 7.43E+05
2562.549944	 7.96E+05
2562.649944	 5.91E+05
2562.749944	 9.09E+05
2562.849944	 7.40E+05
2562.949944	 7.40E+05
2563.049944	 6.26E+05
2563.149944	 8.84E+05
2563.249944	 8.14E+05
2563.349944	 8.33E+05
2563.449944	 8.67E+05
2563.549944	 7.71E+05
2563.649944	 6.31E+05
2563.749944	 8.37E+05
2563.849944	 8.59E+05
2563.949944	 7.89E+05
2564.049944	 8.87E+05
2564.149944	 9.39E+05
2564.249944	 8.94E+05
2564.349944	 8.09E+05
2564.449944	 6.09E+05
2564.549944	 6.94E+05
2564.649944	 6.79E+05
2564.749944	 8.44E+05
2564.849944	 7.74E+05
2564.949944	 8.60E+05
2565.049944	 8.07E+05
2565.149944	 7.67E+05
2565.249944	 9.11E+05
2565.349944	 8.64E+05
2565.449944	 8.33E+05
2565.549944	 8.49E+05
2565.649944	 8.30E+05
2565.749944	 8.99E+05
2565.849944	 8.71E+05
2565.949944	 6.86E+05
2566.049944	 7.90E+05
2566.149944	 8.31E+05
2566.249944	 9.09E+05
2566.349944	 8.21E+05
2566.449944	 6.77E+05
2566.549944	 6.90E+05
2566.649944	 7.91E+05
2566.749944	 7.91E+05
2566.849944	 8.04E+05
2566.949944	 8.07E+05
2567.049944	 8.30E+05
2567.149944	 9.17E+05
2567.249944	 6.87E+05
2567.349944	 7.36E+05
2567.449944	 7.47E+05
2567.549944	 9.33E+05
2567.649944	 9.20E+05
2567.749944	 8.06E+05
2567.849944	 7.74E+05
2567.949944	 8.94E+05
2568.049944	 7.26E+05
2568.149944	 9.14E+05
2568.249944	 8.73E+05
2568.349944	 8.50E+05
2568.449944	 7.43E+05
2568.549944	 8.03E+05
2568.649944	 8.40E+05
2568.749944	 7.14E+05
2568.849944	 7.41E+05
2568.949944	 7.83E+05
2569.049944	 7.43E+05
2569.149944	 9.33E+05
2569.249944	 7.36E+05
2569.349944	 8.00E+05
2569.449944	 8.14E+05
2569.549944	 6.97E+05
2569.649944	 7.94E+05
2569.749944	 8.20E+05
2569.849944	 5.94E+05
2569.949944	 6.23E+05
2570.049944	 7.77E+05
2570.149944	 8.36E+05
2570.249944	 8.40E+05
2570.349944	 9.10E+05
2570.449944	 8.73E+05
2570.549944	 8.01E+05
2570.649944	 8.34E+05
2570.749944	 7.61E+05
2570.849944	 8.80E+05
2570.949944	 9.71E+05
2571.049944	 9.33E+05
2571.149944	 9.24E+05
2571.249944	 9.16E+05
2571.349944	 9.77E+05
2571.449944	 9.29E+05
2571.549944	 8.70E+05
2571.649944	 8.14E+05
2571.749944	 8.60E+05
2571.849944	 9.30E+05
2571.949944	 9.01E+05
2572.049944	 7.17E+05
2572.149944	 7.36E+05
2572.249944	 9.01E+05
2572.349944	 8.57E+05
2572.449944	 8.67E+05
2572.549944	 8.96E+05
2572.649944	 7.73E+05
2572.749944	 7.99E+05
2572.849944	 8.99E+05
2572.949944	 9.14E+05
2573.049944	 8.19E+05
2573.149944	 7.07E+05
2573.249944	 7.69E+05
2573.349944	 7.97E+05
2573.449944	 8.79E+05
2573.549944	 6.01E+05
2573.649944	 7.86E+05
2573.749944	 9.20E+05
2573.849944	 6.81E+05
2573.949944	 8.03E+05
2574.049944	 8.03E+05
2574.149944	 7.41E+05
2574.249944	 7.54E+05
2574.349944	 9.00E+05
2574.449944	 9.09E+05
2574.549944	 8.41E+05
2574.649944	 7.01E+05
2574.749944	 7.01E+05
2574.849944	 8.40E+05
2574.949944	 7.37E+05
2575.049944	 8.43E+05
2575.149944	 7.44E+05
2575.249944	 9.31E+05
2575.349944	 7.50E+05
2575.449944	 7.86E+05
2575.549944	 7.94E+05
2575.649944	 7.20E+05
2575.749944	 8.19E+05
2575.849944	 7.69E+05
2575.949944	 7.67E+05
2576.049944	 7.51E+05
2576.149944	 7.23E+05
2576.249944	 7.67E+05
2576.349944	 8.57E+05
2576.449944	 8.79E+05
2576.549944	 6.90E+05
2576.649944	 6.80E+05
2576.749944	 7.53E+05
2576.849944	 8.54E+05
2576.949944	 8.51E+05
2577.049944	 6.69E+05
2577.149944	 6.81E+05
2577.249944	 6.90E+05
2577.349944	 7.69E+05
2577.449944	 9.01E+05
2577.549944	 6.77E+05
2577.649944	 8.51E+05
2577.749944	 7.56E+05
2577.849944	 7.64E+05
2577.949944	 7.19E+05
2578.049944	 7.26E+05
2578.149944	 8.09E+05
2578.249944	 7.69E+05
2578.349944	 6.56E+05
2578.449944	 8.04E+05
2578.549944	 8.60E+05
2578.649944	 7.57E+05
2578.749944	 8.09E+05
2578.849944	 7.13E+05
2578.949944	 8.07E+05
2579.049944	 8.10E+05
2579.149944	 8.79E+05
2579.249944	 8.59E+05
2579.349944	 7.00E+05
2579.449944	 8.91E+05
2579.549944	 7.27E+05
2579.649944	 8.64E+05
2579.749944	 8.26E+05
2579.849944	 8.53E+05
2579.949944	 8.24E+05
2580.049944	 8.51E+05
2580.149944	 8.66E+05
2580.249944	 8.93E+05
2580.349944	 8.59E+05
2580.449944	 9.03E+05
2580.549944	 7.90E+05
2580.649944	 8.43E+05
2580.749944	 8.56E+05
2580.849944	 8.77E+05
2580.949944	 8.76E+05
2581.049944	 7.29E+05
2581.149944	 8.23E+05
2581.249944	 7.93E+05
2581.349944	 8.01E+05
2581.449944	 6.53E+05
2581.549944	 8.01E+05
2581.649944	 8.34E+05
2581.749944	 7.11E+05
2581.849944	 8.27E+05
2581.949944	 7.31E+05
2582.049944	 8.33E+05
2582.149944	 8.16E+05
2582.249944	 9.03E+05
2582.349944	 8.51E+05
2582.449944	 7.46E+05
2582.549944	 8.16E+05
2582.649944	 8.11E+05
2582.749944	 7.93E+05
2582.849944	 6.76E+05
2582.949944	 6.79E+05
2583.049944	 7.51E+05
2583.149944	 7.11E+05
2583.249944	 8.39E+05
2583.349944	 8.23E+05
2583.449944	 7.46E+05
2583.549944	 8.50E+05
2583.649944	 8.63E+05
2583.749944	 7.89E+05
2583.849944	 7.41E+05
2583.949944	 7.16E+05
2584.049944	 8.16E+05
2584.149944	 8.56E+05
2584.249944	 8.23E+05
2584.349944	 9.13E+05
2584.449944	 8.90E+05
2584.549944	 7.06E+05
2584.649944	 8.27E+05
2584.749944	 8.53E+05
2584.849944	 6.90E+05
2584.949944	 7.81E+05
2585.049944	 6.39E+05
2585.149944	 8.14E+05
2585.249944	 9.26E+05
2585.349944	 8.83E+05
2585.449944	 7.64E+05
2585.549944	 8.66E+05
2585.649944	 8.74E+05
2585.749944	 9.74E+05
2585.849944	 8.64E+05
2585.949944	 9.04E+05
2586.049944	 8.33E+05
2586.149944	 8.76E+05
2586.249944	 8.36E+05
2586.349944	 8.99E+05
2586.449944	 9.39E+05
2586.549944	 8.36E+05
2586.649944	 9.54E+05
2586.749944	 8.80E+05
2586.849944	 7.83E+05
2586.949944	 9.07E+05
2587.049944	 7.89E+05
2587.149944	 7.47E+05
2587.249944	 5.49E+05
2587.349944	 7.24E+05
2587.449944	 8.51E+05
2587.549944	 7.33E+05
2587.649944	 8.67E+05
2587.749944	 7.10E+05
2587.849944	 8.34E+05
2587.949944	 9.67E+05
2588.049944	 8.91E+05
2588.149944	 6.99E+05
2588.249944	 7.34E+05
2588.349944	 6.30E+05
2588.449944	 7.49E+05
2588.549944	 8.89E+05
2588.649944	 8.94E+05
2588.749944	 7.34E+05
2588.849944	 8.61E+05
2588.949944	 8.99E+05
2589.049944	 6.81E+05
2589.149944	 8.83E+05
2589.249944	 6.63E+05
2589.349944	 8.06E+05
2589.449944	 6.97E+05
2589.549944	 8.21E+05
2589.649944	 7.59E+05
2589.749944	 7.94E+05
2589.849944	 7.91E+05
2589.949944	 7.80E+05
2590.049944	 8.40E+05
2590.149944	 9.66E+05
2590.249944	 7.99E+05
2590.349944	 7.97E+05
2590.449944	 7.41E+05
2590.549944	 7.46E+05
2590.649944	 8.14E+05
2590.749944	 8.43E+05
2590.849944	 7.80E+05
2590.949944	 8.00E+05
2591.049944	 8.19E+05
2591.149944	 7.67E+05
2591.249944	 8.50E+05
2591.349944	 8.06E+05
2591.449944	 7.21E+05
2591.549944	 9.03E+05
2591.649944	 9.30E+05
2591.749944	 8.49E+05
2591.849944	 8.59E+05
2591.949944	 7.81E+05
2592.049944	 8.30E+05
2592.149944	 8.43E+05
2592.249944	 9.41E+05
2592.349944	 8.54E+05
2592.449944	 7.07E+05
2592.549944	 7.23E+05
2592.649944	 7.56E+05
2592.749944	 8.90E+05
2592.849944	 8.77E+05
2592.949944	 7.61E+05
2593.049944	 7.46E+05
2593.149944	 6.43E+05
2593.249944	 7.17E+05
2593.349944	 7.71E+05
2593.449944	 7.66E+05
2593.549944	 8.59E+05
2593.649944	 8.81E+05
2593.749944	 9.39E+05
2593.849944	 8.76E+05
2593.949944	 7.67E+05
2594.049944	 8.51E+05
2594.149944	 9.30E+05
2594.249944	 6.84E+05
2594.349944	 7.74E+05
2594.449944	 6.79E+05
2594.549944	 7.81E+05
2594.649944	 6.97E+05
2594.749944	 6.66E+05
2594.849944	 8.90E+05
2594.949944	 7.69E+05
2595.049944	 7.60E+05
2595.149944	 8.54E+05
2595.249944	 7.70E+05
2595.349944	 7.67E+05
2595.449944	 8.27E+05
2595.549944	 9.50E+05
2595.649944	 7.87E+05
2595.749944	 7.76E+05
2595.849944	 8.41E+05
2595.949944	 7.81E+05
2596.049944	 6.56E+05
2596.149944	 8.89E+05
2596.249944	 8.57E+05
2596.349944	 8.13E+05
2596.449944	 7.81E+05
2596.549944	 8.00E+05
2596.649944	 7.76E+05
2596.749944	 8.07E+05
2596.849944	 8.99E+05
2596.949944	 8.64E+05
2597.049944	 8.47E+05
2597.149944	 9.36E+05
2597.249944	 6.23E+05
2597.349944	 7.99E+05
2597.449944	 7.07E+05
2597.549944	 9.07E+05
2597.649944	 7.10E+05
2597.749944	 7.09E+05
2597.849944	 7.44E+05
2597.949944	 7.47E+05
2598.049944	 7.53E+05
2598.149944	 7.24E+05
2598.249944	 6.59E+05
2598.349944	 6.93E+05
2598.449944	 7.37E+05
2598.549944	 8.73E+05
2598.649944	 8.71E+05
2598.749944	 7.93E+05
2598.849944	 7.64E+05
2598.949944	 8.41E+05
2599.049944	 8.80E+05
2599.149944	 7.00E+05
2599.249944	 6.34E+05
2599.349944	 8.99E+05
2599.449944	 8.11E+05
2599.549944	 8.19E+05
2599.649944	 7.83E+05
2599.749944	 8.26E+05
2599.849944	 8.21E+05
2599.949944	 8.90E+05
2600.049944	 8.47E+05
2600.149944	 8.79E+05
2600.249944	 8.97E+05
2600.349944	 8.83E+05
2600.449944	 7.21E+05
2600.549944	 8.53E+05
2600.649944	 8.24E+05
2600.749944	 8.84E+05
2600.849944	 8.53E+05
2600.949944	 7.46E+05
2601.049944	 8.74E+05
2601.149944	 8.24E+05
2601.249944	 7.90E+05
2601.349944	 7.67E+05
2601.449944	 8.56E+05
2601.549944	 7.44E+05
2601.649944	 6.20E+05
2601.749944	 7.29E+05
2601.849944	 8.27E+05
2601.949944	 8.63E+05
2602.049944	 9.36E+05
2602.149944	 8.24E+05
2602.249944	 8.49E+05
2602.349944	 8.51E+05
2602.449944	 8.69E+05
2602.549944	 7.93E+05
2602.649944	 7.97E+05
2602.749944	 8.43E+05
2602.849944	 9.57E+05
2602.949944	 9.34E+05
2603.049944	 6.89E+05
2603.149944	 7.66E+05
2603.249944	 8.09E+05
2603.349944	 9.14E+05
2603.449944	 6.47E+05
2603.549944	 8.23E+05
2603.649944	 8.44E+05
2603.749944	 8.76E+05
2603.849944	 7.04E+05
2603.949944	 8.00E+05
2604.049944	 7.30E+05
2604.149944	 8.59E+05
2604.249944	 7.19E+05
2604.349944	 8.56E+05
2604.449944	 7.94E+05
2604.549944	 7.93E+05
2604.649944	 8.67E+05
2604.749944	 7.34E+05
2604.849944	 8.56E+05
2604.949944	 7.36E+05
2605.049944	 7.61E+05
2605.149944	 8.27E+05
2605.249944	 8.14E+05
2605.349944	 8.34E+05
2605.449944	 8.97E+05
2605.549944	 8.33E+05
2605.649944	 6.41E+05
2605.749944	 8.66E+05
2605.849944	 8.13E+05
2605.949944	 7.47E+05
2606.049944	 8.46E+05
2606.149944	 9.10E+05
2606.249944	 7.24E+05
2606.349944	 7.59E+05
2606.449944	 7.30E+05
2606.549944	 8.03E+05
2606.649944	 7.29E+05
2606.749944	 9.14E+05
2606.849944	 9.41E+05
2606.949944	 8.56E+05
2607.049944	 6.69E+05
2607.149944	 8.96E+05
2607.249944	 8.74E+05
2607.349944	 9.11E+05
2607.449944	 6.56E+05
2607.549944	 6.83E+05
2607.649944	 8.31E+05
2607.749944	 7.23E+05
2607.849944	 7.33E+05
2607.949944	 8.91E+05
2608.049944	 7.79E+05
2608.149944	 7.69E+05
2608.249944	 7.54E+05
2608.349944	 7.90E+05
2608.449944	 6.94E+05
2608.549944	 6.47E+05
2608.649944	 7.33E+05
2608.749944	 6.27E+05
2608.849944	 7.31E+05
2608.949944	 7.73E+05
2609.049944	 7.47E+05
2609.149944	 7.73E+05
2609.249944	 7.83E+05
2609.349944	 9.29E+05
2609.449944	 8.24E+05
2609.549944	 7.74E+05
2609.649944	 7.21E+05
2609.749944	 7.41E+05
2609.849944	 7.07E+05
2609.949944	 8.79E+05
2610.049944	 7.79E+05
2610.149944	 7.37E+05
2610.249944	 8.23E+05
2610.349944	 9.23E+05
2610.449944	 8.67E+05
2610.549944	 8.14E+05
2610.649944	 7.81E+05
2610.749944	 8.30E+05
2610.849944	 9.04E+05
2610.949944	 9.49E+05
2611.049944	 8.33E+05
2611.149944	 8.20E+05
2611.249944	 8.87E+05
2611.349944	 7.96E+05
2611.449944	 7.90E+05
2611.549944	 8.86E+05
2611.649944	 9.11E+05
2611.749944	 8.74E+05
2611.849944	 7.91E+05
2611.949944	 8.70E+05
2612.049944	 8.53E+05
2612.149944	 8.74E+05
2612.249944	 8.87E+05
2612.349944	 7.77E+05
2612.449944	 8.09E+05
2612.549944	 8.69E+05
2612.649944	 7.19E+05
2612.749944	 7.77E+05
2612.849944	 7.46E+05
2612.949944	 9.17E+05
2613.049944	 7.51E+05
2613.149944	 7.34E+05
2613.249944	 8.06E+05
2613.349944	 7.76E+05
2613.449944	 8.36E+05
2613.549944	 9.19E+05
2613.649944	 8.97E+05
2613.749944	 7.63E+05
2613.849944	 6.99E+05
2613.949944	 8.30E+05
2614.049944	 8.91E+05
2614.149944	 8.73E+05
2614.249944	 7.90E+05
2614.349944	 7.46E+05
2614.449944	 8.39E+05
2614.549944	 8.03E+05
2614.649944	 8.04E+05
2614.749944	 7.07E+05
2614.849944	 6.83E+05
2614.949944	 8.31E+05
2615.049944	 7.81E+05
2615.149944	 8.89E+05
2615.249944	 8.29E+05
2615.349944	 8.61E+05
2615.449944	 7.23E+05
2615.549944	 8.23E+05
2615.649944	 9.19E+05
2615.749944	 8.77E+05
2615.849944	 8.67E+05
2615.949944	 7.90E+05
2616.049944	 7.21E+05
2616.149944	 8.61E+05
2616.249944	 8.40E+05
2616.349944	 8.50E+05
2616.449944	 8.63E+05
2616.549944	 6.60E+05
2616.649944	 7.76E+05
2616.749944	 8.57E+05
2616.849944	 8.93E+05
2616.949944	 7.84E+05
2617.049944	 6.93E+05
2617.149944	 8.50E+05
2617.249944	 8.14E+05
2617.349944	 7.87E+05
2617.449944	 8.63E+05
2617.549944	 7.59E+05
2617.649944	 7.64E+05
2617.749944	 7.97E+05
2617.849944	 7.57E+05
2617.949944	 6.34E+05
2618.049944	 6.91E+05
2618.149944	 7.61E+05
2618.249944	 8.71E+05
2618.349944	 8.93E+05
2618.449944	 7.41E+05
2618.549944	 7.47E+05
2618.649944	 7.34E+05
2618.749944	 6.76E+05
2618.849944	 7.94E+05
2618.949944	 6.64E+05
2619.049944	 8.20E+05
2619.149944	 7.60E+05
2619.249944	 7.61E+05
2619.349944	 8.04E+05
2619.449944	 7.27E+05
2619.549944	 7.44E+05
2619.649944	 6.91E+05
2619.749944	 7.37E+05
2619.849944	 8.53E+05
2619.949944	 7.36E+05
2620.049944	 6.64E+05
2620.149944	 8.44E+05
2620.249944	 8.61E+05
2620.349944	 8.34E+05
2620.449944	 6.79E+05
2620.549944	 7.04E+05
2620.649944	 7.31E+05
2620.749944	 7.27E+05
2620.849944	 7.70E+05
2620.949944	 9.23E+05
2621.049944	 9.17E+05
2621.149944	 8.69E+05
2621.249944	 7.67E+05
2621.349944	 7.93E+05
2621.449944	 6.90E+05
2621.549944	 8.06E+05
2621.649944	 7.00E+05
2621.749944	 7.73E+05
2621.849944	 8.23E+05
2621.949944	 6.83E+05
2622.049944	 7.06E+05
2622.149944	 8.04E+05
2622.249944	 7.39E+05
2622.349944	 7.31E+05
2622.449944	 7.94E+05
2622.549944	 8.46E+05
2622.649944	 8.03E+05
2622.749944	 6.97E+05
2622.849944	 7.50E+05
2622.949944	 7.51E+05
2623.049944	 7.44E+05
2623.149944	 7.99E+05
2623.249944	 7.37E+05
2623.349944	 8.67E+05
2623.449944	 8.14E+05
2623.549944	 8.09E+05
2623.649944	 8.50E+05
2623.749944	 7.50E+05
2623.849944	 7.87E+05
2623.949944	 7.97E+05
2624.049944	 8.23E+05
2624.149944	 7.60E+05
2624.249944	 6.30E+05
2624.349944	 8.23E+05
2624.449944	 8.36E+05
2624.549944	 8.41E+05
2624.649944	 7.33E+05
2624.749944	 8.06E+05
2624.849944	 7.10E+05
2624.949944	 7.73E+05
2625.049944	 7.47E+05
2625.149944	 8.07E+05
2625.249944	 8.46E+05
2625.349944	 8.37E+05
2625.449944	 7.19E+05
2625.549944	 6.44E+05
2625.649944	 7.46E+05
2625.749944	 8.77E+05
2625.849944	 7.60E+05
2625.949944	 7.21E+05
2626.049944	 7.81E+05
2626.149944	 8.33E+05
2626.249944	 7.93E+05
2626.349944	 6.60E+05
2626.449944	 7.97E+05
2626.549944	 7.69E+05
2626.649944	 8.37E+05
2626.749944	 6.40E+05
2626.849944	 7.53E+05
2626.949944	 7.36E+05
2627.049944	 8.13E+05
2627.149944	 8.29E+05
2627.249944	 7.86E+05
2627.349944	 7.47E+05
2627.449944	 7.93E+05
2627.549944	 8.39E+05
2627.649944	 6.84E+05
2627.749944	 8.19E+05
2627.849944	 8.11E+05
2627.949944	 7.67E+05
2628.049944	 8.51E+05
2628.149944	 8.14E+05
2628.249944	 8.20E+05
2628.349944	 8.36E+05
2628.449944	 8.00E+05
2628.549944	 7.33E+05
2628.649944	 8.41E+05
2628.749944	 7.50E+05
2628.849944	 7.70E+05
2628.949944	 8.83E+05
2629.049944	 7.51E+05
2629.149944	 7.84E+05
2629.249944	 8.09E+05
2629.349944	 8.51E+05
2629.449944	 8.61E+05
2629.549944	 7.31E+05
2629.649944	 8.46E+05
2629.749944	 6.89E+05
2629.849944	 8.26E+05
2629.949944	 8.11E+05
2630.049944	 7.81E+05
2630.149944	 7.56E+05
2630.249944	 7.31E+05
2630.349944	 6.70E+05
2630.449944	 7.99E+05
2630.549944	 6.03E+05
2630.649944	 6.53E+05
2630.749944	 8.73E+05
2630.849944	 6.97E+05
2630.949944	 8.26E+05
2631.049944	 7.94E+05
2631.149944	 8.31E+05
2631.249944	 7.01E+05
2631.349944	 7.61E+05
2631.449944	 8.23E+05
2631.549944	 7.96E+05
2631.649944	 7.94E+05
2631.749944	 8.56E+05
2631.849944	 8.69E+05
2631.949944	 7.04E+05
2632.049944	 8.03E+05
2632.149944	 8.09E+05
2632.249944	 8.46E+05
2632.349944	 6.51E+05
2632.449944	 6.94E+05
2632.549944	 8.23E+05
2632.649944	 8.09E+05
2632.749944	 8.39E+05
2632.849944	 8.51E+05
2632.949944	 8.43E+05
2633.049944	 7.57E+05
2633.149944	 7.30E+05
2633.249944	 7.56E+05
2633.349944	 8.19E+05
2633.449944	 7.60E+05
2633.549944	 8.04E+05
2633.649944	 8.34E+05
2633.749944	 8.04E+05
2633.849944	 7.07E+05
2633.949944	 7.57E+05
2634.049944	 6.91E+05
2634.149944	 7.60E+05
2634.249944	 7.10E+05
2634.349944	 6.76E+05
2634.449944	 6.83E+05
2634.549944	 7.03E+05
2634.649944	 7.61E+05
2634.749944	 7.20E+05
2634.849944	 7.09E+05
2634.949944	 7.76E+05
2635.049944	 8.04E+05
2635.149944	 7.67E+05
2635.249944	 8.13E+05
2635.349944	 8.16E+05
2635.449944	 7.90E+05
2635.549944	 6.56E+05
2635.649944	 8.50E+05
2635.749944	 8.83E+05
2635.849944	 6.91E+05
