Wavelength (nm)	Flux (ergs/cm^2/s/nm)
274.34999999999997	1265.17
274.45000000000005	1538.67
274.55	1618.31
274.65	1713.44
274.75	1878.76
274.84999999999997	1957.74
274.95000000000005	2073.27
275.05	1812.39
275.15	1680.1000000000001
275.25	1533.72
275.34999999999997	1763.77
275.45	1890.98
275.55	1656.06
275.65000000000003	1607.5
275.75	1561.69
275.84999999999997	1347.57
275.95	1412.99
276.05	1517.09
276.15000000000003	1629.3900000000003
276.25	1577.92
276.34999999999997	1425.34
276.45	1364.21
276.55	1425.76
276.65000000000003	1727.0900000000001
276.75	1795.76
276.84999999999997	1835.8
276.95	1874.27
277.05	1885.53
277.15000000000003	1894.14
277.25	1863.94
277.34999999999997	1842.33
277.45	1816.76
277.55	1931.8600000000001
277.65000000000003	1904.44
277.75	1833.8
277.84999999999997	1849.5
277.95	1833.8700000000001
278.05	1777.29
278.15000000000003	1737.3
278.25	1754.78
278.34999999999997	1942.93
278.45	1869.38
278.55	1821.99
278.65000000000003	1839.8600000000001
278.75	1945.3
278.84999999999997	2049.97
278.95	2278.65
279.05	2509.2800000000007
279.15000000000003	2837.14
279.25	5332.24
279.34999999999997	9331.21
279.45	17678.7
279.55	26304.0
279.65000000000003	26984.2
279.75	17929.100000000002
279.84999999999997	12134.2
279.95	8835.040000000003
280.05	7604.4400000000005
280.15000000000003	12965.6
280.25	17444.0
280.34999999999997	19786.7
280.45	15600.0
280.55	10322.7
280.65000000000003	5036.400000000001
280.75	3752.02
280.84999999999997	2505.13
280.95	2351.07
281.05	2153.13
281.15000000000003	1654.92
281.25	1576.94
281.34999999999997	1576.8800000000003
281.45	1796.39
281.55	1729.33
281.65000000000003	1682.03
281.75	1678.3400000000001
281.84999999999997	1644.22
281.95	1608.04
282.05	1824.04
282.15000000000003	1805.0
282.25	1750.0
282.34999999999997	1947.76
282.45	1950.27
282.55	1855.18
282.65000000000003	1775.3500000000001
282.75	1761.63
282.84999999999997	1833.4
282.95	1684.44
283.05	1582.6100000000001
283.15000000000003	1418.06
283.25	1537.05
283.34999999999997	1643.98
283.45	1809.71
283.55	1740.05
283.65000000000003	1640.0900000000001
283.75	1781.66
283.84999999999997	1788.93
283.95	1761.19
284.05	1643.27
284.15000000000003	1637.23
284.25	1739.25
284.34999999999997	1681.72
284.45	1624.6300000000003
284.55	1411.01
284.65000000000003	1260.61
284.75	1142.01
284.84999999999997	906.51
284.95	911.488
285.05	917.212
285.15000000000003	907.933
285.25	976.24
285.34999999999997	1097.69
285.45	947.78
285.55	894.654
285.65000000000003	842.5450000000001
285.75	1048.87
285.84999999999997	1183.74
285.95	1451.6300000000003
286.05	1466.74
286.15000000000003	1487.34
286.25	1669.81
286.34999999999997	1610.25
286.45	1551.83
286.55	2050.7
286.65000000000003	1994.25
286.75	1874.44
286.84999999999997	2327.96
286.95	2352.84
287.05	2226.0100000000007
287.15000000000003	2116.82
287.25	2061.81
287.35	1987.15
287.45	2097.15
287.54999999999995	2152.4
287.65000000000003	2105.27
287.75	2151.25
287.85	2189.83
287.95	2611.41
288.04999999999995	2666.7600000000007
288.15000000000003	2732.83
288.25	2699.68
288.35	2683.2600000000007
288.45	2659.19
288.54999999999995	2829.27
288.65000000000003	2896.09
288.75	2963.72
288.85	2989.47
288.95	2994.74
289.04999999999995	2951.94
289.15000000000003	2949.52
289.25	2951.64
289.35	3073.54
289.45	2945.04
289.54999999999995	2805.4500000000003
289.65000000000003	3182.02
289.75	3202.1800000000003
289.85	3187.12
289.95	2999.5100000000007
290.04999999999995	2916.69
290.15000000000003	2802.43
290.25	2822.8
290.35	2918.38
290.45	3344.0
290.54999999999995	3342.41
290.65000000000003	3311.61
290.75	2903.33
290.85	3025.4500000000003
290.95	3139.7200000000003
291.04999999999995	2933.59
291.15000000000003	3070.7000000000003
291.25	3275.55
291.35	3302.21
291.45	3291.83
291.54999999999995	3259.37
291.65000000000003	3468.9900000000002
291.75	3532.36
291.85	3520.57
291.95	3425.56
292.04999999999995	3409.75
292.15000000000003	3700.12
292.25	3613.67
292.35	3543.21
292.45	3154.75
292.54999999999995	3225.2800000000007
292.65000000000003	3311.46
292.75	3587.59
292.85	3478.89
292.95	3215.62
293.04999999999995	3117.81
293.15000000000003	3135.29
293.25	3267.57
293.35	3230.5300000000007
293.45	3206.44
293.54999999999995	3159.88
293.65000000000003	3048.71
293.75	2974.66
293.85	3065.8
293.95	3032.06
294.04999999999995	2996.33
294.15000000000003	2886.37
294.25	2847.85
294.35	2798.19
294.45	2744.14
294.54999999999995	2811.11
294.65000000000003	3012.52
294.75	2894.54
294.85	2868.2800000000007
294.95	2952.43
295.04999999999995	2963.57
295.15000000000003	2975.12
295.25	3037.02
295.35	2906.22
295.45	2785.79
295.54999999999995	2676.22
295.65000000000003	2758.85
295.75	2879.21
295.85	2741.3
295.95	2694.32
296.04999999999995	2638.4500000000003
296.15000000000003	2908.5100000000007
296.25	2969.34
296.35	2880.8
296.45	2539.7600000000007
296.54999999999995	2354.11
296.65000000000003	2281.38
296.75	2390.87
296.85	2478.12
296.95	2269.5100000000007
297.04999999999995	2631.9
297.15000000000003	3072.79
297.25	2909.52
297.35	2848.4
297.45	2767.94
297.54999999999995	3295.77
297.65000000000003	3482.17
297.75	3639.87
297.85	3860.0
297.95	3840.2000000000003
298.04999999999995	3116.83
298.15000000000003	3044.62
298.25	2985.46
298.35	2756.69
298.45	2917.9500000000003
298.54999999999995	3089.61
298.65000000000003	3096.82
298.75	3295.7200000000003
298.85	3618.61
298.95	3887.31
299.04999999999995	3842.9300000000003
299.15000000000003	3581.63
299.25	3193.2200000000003
299.35	3091.4500000000003
299.45	3310.46
299.54999999999995	3611.28
299.65000000000003	3770.46
299.75	3438.4
299.85	3350.81
299.95	3268.9300000000003
300.05	2906.37
300.15	3050.07
300.25	3273.2000000000003
300.35	3750.98
300.45	3925.81
300.55	4144.26
300.65	3455.5
300.75	3261.42
300.85	3367.17
300.95	4042.84
301.05	4367.16
301.15	4053.13
301.25	3841.14
301.35	3666.7200000000003
301.45	2997.4500000000003
301.55	3295.64
301.65	3671.28
301.75	3279.2200000000003
301.85	3066.73
301.95	2746.42
302.05	2318.4500000000003
302.15	2220.97
302.25	2277.86
302.35	2579.0100000000007
302.45	2789.06
302.55	3255.96
302.65	3157.89
302.75	3089.49
302.85	3186.21
302.95	3309.46
303.05	3445.53
303.15	4109.98
303.25	4029.25
303.35	3798.44
303.45	3700.38
303.55	3560.2200000000003
303.65	3234.2000000000003
303.75	3308.62
303.85	3250.15
303.95	2793.92
304.05	3137.34
304.15	3362.32
304.25	3448.61
304.35	3464.9500000000003
304.45	3480.9500000000003
304.55	3412.9700000000003
304.65	3166.21
304.75	2802.35
304.85	3566.3
304.95	3685.2400000000002
305.05	3643.85
305.15	4061.96
305.25	4150.7
305.35	3918.03
305.45	4187.49
305.55	4308.85
305.65	3987.31
305.75	4018.61
305.85	4045.85
305.95	4176.58
306.05	4380.03
306.15	4646.63
306.25	4268.55
306.35	4176.7
306.45	4095.52
306.55	4143.11
306.65	3998.84
306.75	3439.29
306.85	3241.88
306.95	3231.0100000000007
307.05	3897.75
307.15	4264.36
307.25	4549.88
307.35	4663.64
307.45	4938.36
307.55	5262.94
307.65	6018.85
307.75	5746.6
307.85	5105.13
307.95	4972.99
308.05	4764.6
308.15	4233.810000000001
308.25	4200.310000000001
308.35	4350.46
308.45	5333.34
308.55	5511.32
308.65	5649.98
308.75	6037.13
308.85	5816.36
308.95	5582.93
309.05	5092.32
309.15	4641.29
309.25	3965.2200000000003
309.35	4469.35
309.45	4790.76
309.55	5360.35
309.65	5331.8
309.75	5235.05
309.85	4818.21
309.95	4523.770000000001
310.05	4420.23
310.15	5536.57
310.25	5569.150000000001
310.35	5600.09
310.45	5996.03
310.55	6012.73
310.65	6013.25
310.75	7208.35
310.85	7244.74
310.95	6861.62
311.05	7238.85
311.15	7294.21
311.25	7007.07
311.35	6573.92
311.45	6328.860000000001
311.55	6268.35
311.65	6284.92
311.75	6299.09
311.85	6096.18
311.95	6134.150000000001
312.05	6187.38
312.15	5124.97
312.25	4938.24
312.35	4849.74
312.45	5371.59
312.55	5485.19
312.65	5354.7
312.75	6181.17
312.85	6544.95
312.95	6220.2300000000005
313.05	6589.16
313.15	6872.89
313.25	6802.7300000000005
313.35	7241.650000000001
313.45	7759.02
313.55	7670.53
313.65	7329.24
313.75	6721.51
313.85	7444.78
313.95	7699.87
314.05	7927.31
314.15	7019.28
314.25	6760.7300000000005
314.35	7606.9800000000005
314.45	7291.01
314.55	7068.12
314.65	8450.39
314.75	7196.55
314.85	6252.24
314.95	5724.04
315.05	9686.78
315.15	8610.59
315.25	6290.87
315.35	6630.97
315.45	9370.46
315.55	9666.2
315.65	7918.7300000000005
315.75	7774.03
315.85	8556.22
315.95	8445.67
316.05	5773.84
316.15	26139.0
316.25	34841.2
316.35	34841.2
316.45	6632.85
316.55	13589.800000000001
316.65	14017.2
316.75	41218.0
316.85	44670.700000000004
316.95	35318.3
317.05	15286.1
317.15	15216.4
317.25	15587.7
317.35	15523.9
317.45	14606.1
317.55	18214.2
317.65	29035.9
317.75	29035.9
317.85	13181.4
317.95	11547.0
318.05	4381.64
318.15	33564.7
318.25	33564.7
318.35	16484.8
318.45	15632.2
318.55	16937.6
318.65	7376.9400000000005
318.75	11981.0
318.85	11981.0
318.95	11040.6
319.05	11002.4
319.15	17144.5
319.25	38917.8
319.35	38917.8
319.45	26108.5
319.55	11541.5
319.65	11541.5
319.75	2924.07
319.85	12418.6
319.95	11819.5
320.05	24090.7
320.15	24722.4
320.25	18438.7
320.35	7914.25
320.45	6349.08
320.55	6815.860000000001
320.65	8011.0
320.75	8821.88
320.85	9671.53
320.95	10667.4
321.05	11013.1
321.15	9942.040000000003
321.25	8841.38
321.35	7614.27
321.45	35444.200000000004
321.55	35444.200000000004
321.65	27759.100000000002
321.75	19917.0
321.85	19917.0
321.95	6914.88
322.05	2669.02
322.15	2709.17
322.25	29154.2
322.35	29154.2
322.45	27373.0
322.55	22313.3
322.65	22313.3
322.75	16850.5
322.85	11560.2
322.95	11560.2
323.05	10883.2
323.15	10677.300000000001
323.25	10735.0
323.35	14669.5
323.45	14669.5
323.55	7357.42
323.65	15149.7
323.75	15036.6
323.85	10602.4
323.95	31484.4
324.05	31484.4
324.15	27941.5
324.25	26939.600000000002
324.35	26437.9
324.45	8413.59
324.55	8413.59
324.65	20051.2
324.75	49134.0
324.85	49134.0
324.95	26708.4
325.05	7082.76
325.15	7082.76
325.25	6409.07
325.34999999999997	6232.110000000001
325.45000000000005	6437.9800000000005
325.55	11452.7
325.65	11452.7
325.75	13280.9
325.84999999999997	17586.100000000002
325.95000000000005	17586.100000000002
326.05	5975.3
326.15	14547.7
326.25	15112.800000000001
326.34999999999997	27055.0
326.45000000000005	34547.0
326.55	34278.7
326.65	29337.9
326.75	29337.9
326.84999999999997	21940.600000000002
326.95000000000005	5481.11
327.05	5481.11
327.15	18383.2
327.25	28626.8
327.34999999999997	28626.8
327.45000000000005	27725.0
327.55	27521.600000000002
327.65	27333.600000000002
327.75	24550.7
327.84999999999997	24550.7
327.95000000000005	22327.2
328.05	17640.8
328.15	17640.8
328.25	13291.0
328.34999999999997	9997.26
328.45000000000005	9997.26
328.55	19014.100000000002
328.65	20893.0
328.75	21123.600000000002
328.84999999999997	23975.600000000002
328.95000000000005	23975.600000000002
329.05	23863.5
329.15	23639.3
329.25	23639.3
329.34999999999997	28426.5
329.45000000000005	31886.5
329.55	31886.5
329.65	36656.8
329.75	37573.1
329.84999999999997	36712.0
329.95000000000005	27566.600000000002
330.05	27566.600000000002
330.15	37126.1
330.25	55321.8
330.34999999999997	55321.8
330.45000000000005	46543.3
330.55	40482.6
330.65	40482.6
330.75	17391.1
330.84999999999997	13313.2
330.95000000000005	16078.1
331.05	41808.1
331.15	41808.1
331.25	36635.6
331.34999999999997	27251.2
331.45000000000005	27251.2
331.55	10200.7
331.65	24155.0
331.75	22920.0
331.84999999999997	24265.7
331.95000000000005	28363.600000000002
332.05	27715.7
332.15	22351.0
332.25	22351.0
332.34999999999997	25256.100000000002
332.45000000000005	30288.7
332.55	30288.7
332.65	15783.4
332.75	6626.24
332.84999999999997	6626.24
332.95000000000005	30377.4
333.05	33888.4
333.15	32489.3
333.25	22052.100000000002
333.34999999999997	22052.100000000002
333.45000000000005	25232.8
333.55	30503.0
333.65	30503.0
333.75	31007.9
333.84999999999997	31313.100000000002
333.95000000000005	31313.100000000002
334.05	257.381
334.15	25181.2
334.25	688.853
334.34999999999997	31958.8
334.45000000000005	31958.8
334.55	33717.0
334.65	36507.6
334.75	36507.6
334.84999999999997	28339.100000000002
334.95000000000005	23611.7
335.05	23611.7
335.15	59311.4
335.25	63656.3
335.34999999999997	61841.3
335.45000000000005	50538.700000000004
335.55	50538.700000000004
335.65	41888.0
335.75	28716.3
335.84999999999997	28716.3
335.95000000000005	22534.5
336.05	19106.100000000002
336.15	19106.100000000002
336.25	33852.8
336.34999999999997	35468.200000000004
336.45000000000005	35716.200000000004
336.55	37142.6
336.65	37142.6
336.75	35477.700000000004
336.84999999999997	33042.5
336.95000000000005	33042.5
337.05	34538.0
337.15	35333.3
337.25	35333.3
337.34999999999997	39578.9
337.45000000000005	39994.700000000004
337.55	39057.9
337.65	34048.0
337.75	34048.0
337.84999999999997	23257.2
337.95	8075.5
338.05	8075.5
338.15000000000003	23576.100000000002
338.25	31483.7
338.34999999999997	31483.7
338.45	26357.9
338.55	25912.7
338.65000000000003	30120.9
338.75	51146.1
338.84999999999997	51146.1
338.95	57739.0
339.05	66671.8
339.15000000000003	66671.8
339.25	32979.9
339.34999999999997	16482.8
339.45	16482.8
339.55	45738.0
339.65000000000003	47969.1
339.75	48520.4
339.84999999999997	51105.6
339.95	51105.6
340.05	53073.9
340.15000000000003	55645.200000000004
340.25	55645.200000000004
340.34999999999997	38893.3
340.45	31016.600000000002
340.55	31016.600000000002
340.65000000000003	47059.4
340.75	48120.5
340.84999999999997	45521.5
340.95	34036.5
341.05	34036.5
341.15000000000003	35060.5
341.25	36351.700000000004
341.34999999999997	36351.700000000004
341.45	43372.5
341.55	46543.9
341.65000000000003	46543.9
341.75	53178.200000000004
341.84999999999997	53552.8
341.95	53018.0
342.05	50783.3
342.15000000000003	50783.3
342.25	49649.9
342.34999999999997	48269.1
342.45	48269.1
342.55	36821.1
342.65000000000003	31850.8
342.75	31850.8
342.84999999999997	57996.8
342.95	59230.6
343.05	57251.700000000004
343.15000000000003	49404.9
343.25	49404.9
343.34999999999997	42444.1
343.45	34241.2
343.55	34241.2
343.65000000000003	38167.200000000004
343.75	39806.1
343.84999999999997	39806.1
343.95	35050.9
344.05	34868.7
344.15000000000003	33190.1
344.25	26856.600000000002
344.34999999999997	26856.600000000002
344.45	27987.2
344.55	29277.100000000002
344.65000000000003	29277.100000000002
344.75	47607.5
344.84999999999997	54968.700000000004
344.95	54968.700000000004
345.05	44849.6
345.15000000000003	44547.8
345.25	47841.3
345.34999999999997	59697.3
345.45	59697.3
345.55	48493.5
345.65000000000003	36107.0
345.75	36107.0
345.84999999999997	50715.700000000004
345.95	56361.3
346.05	56361.3
346.15000000000003	48447.1
346.25	48275.5
346.34999999999997	45773.5
346.45	37159.6
346.55	37159.6
346.65000000000003	48925.9
346.75	61542.5
346.84999999999997	61542.5
346.95	46206.3
347.05	40500.6
347.15000000000003	40500.6
347.25	21428.0
347.34999999999997	21163.100000000002
347.45	20568.5
347.55	18606.2
347.65000000000003	18606.2
347.75	45333.9
347.84999999999997	73153.6
347.95	73153.6
348.05	71530.6
348.15000000000003	70949.1
348.25	70949.1
348.34999999999997	71672.8
348.45	71677.40000000001
348.55	66661.6
348.65000000000003	50763.4
348.75	50763.4
348.84999999999997	46941.3
348.95	43076.4
349.05	43076.4
349.15000000000003	36191.700000000004
349.25	33815.2
349.34999999999997	33811.5
349.45	28952.600000000002
349.55	28952.600000000002
349.65000000000003	33390.8
349.75	46927.3
349.85	46927.3
349.95	57539.1
350.04999999999995	67972.1
350.15000000000003	67972.1
350.25	71217.0
350.35	72296.40000000001
350.45	72125.0
350.54999999999995	50016.200000000004
350.65000000000003	50016.200000000004
350.75	47680.0
350.85	40811.3
350.95	40811.3
351.04999999999995	45746.0
351.15000000000003	50466.5
351.25	50466.5
351.35	62177.1
351.45	65932.7
351.54999999999995	65789.8
351.65000000000003	56033.1
351.75	56033.1
351.85	55713.1
351.95	54804.8
352.04999999999995	54804.8
352.15000000000003	51957.3
352.25	49304.9
352.35	49304.9
352.45	38020.6
352.54999999999995	34530.6
352.65000000000003	35070.3
352.75	60227.5
352.85	60227.5
352.95	59653.9
353.04999999999995	58079.5
353.15000000000003	58079.5
353.25	63343.6
353.35	68121.4
353.45	68121.4
353.54999999999995	84134.8
353.65000000000003	88912.40000000001
353.75	89352.7
353.85	104992.0
353.95	104992.0
354.04999999999995	101598.0
354.15000000000003	92575.8
354.25	92575.8
354.35	97380.2
354.45	101632.0
354.54999999999995	101632.0
354.65000000000003	85511.7
354.75	80870.6
354.85	80744.1
354.95	77104.40000000001
355.04999999999995	77104.40000000001
355.15000000000003	75324.1
355.25	70735.0
355.35	70735.0
355.45	66778.6
355.54999999999995	63362.200000000004
355.65000000000003	63362.200000000004
355.75	66384.3
355.85	67224.2
355.95	67321.4
356.04999999999995	69676.9
356.15000000000003	69676.9
356.25	61070.4
356.35	39531.5
356.45	39531.5
356.54999999999995	33628.8
356.65000000000003	28652.3
356.75	28652.3
356.85	37845.5
356.95	40312.4
357.04999999999995	40878.1
357.15000000000003	52753.200000000004
357.25	52753.200000000004
357.35	53018.8
357.45	53664.9
357.54999999999995	53664.9
357.65000000000003	49728.6
357.75	46486.4
357.85	46486.4
357.95	36109.5
358.04999999999995	33420.0
358.15000000000003	34098.0
358.25	46668.1
358.35	46668.1
358.45	44886.1
358.54999999999995	40667.8
358.65000000000003	40667.8
358.75	53738.700000000004
358.85	64263.0
358.95	64263.0
359.04999999999995	48611.9
359.15000000000003	44692.9
359.25	44878.200000000004
359.35	47960.3
359.45	47960.3
359.54999999999995	56208.4
359.65000000000003	75229.1
359.75	75229.1
359.85	72857.40000000001
359.95	70989.6
360.04999999999995	70989.6
360.15000000000003	61135.6
360.25	58751.1
360.35	58129.5
360.45	48739.700000000004
360.54999999999995	48739.700000000004
360.65000000000003	46701.200000000004
360.75	42117.4
360.85	42117.4
360.95	50514.1
361.04999999999995	56986.0
361.15000000000003	56986.0
361.25	64823.6
361.35	66656.8
361.45	65061.0
361.54999999999995	42952.0
361.65000000000003	42952.0
361.75	46002.6
361.85	52698.1
361.95	52698.1
362.04999999999995	51722.5
362.15000000000003	50986.200000000004
362.25	50986.200000000004
362.35	63201.200000000004
362.45	65963.9
362.55	66612.6
362.65	74923.5
362.75	74923.5
362.85	74637.6
362.95	74024.40000000001
363.05	74024.40000000001
363.15	63360.6
363.25	55475.0
363.35	55475.0
363.45	52461.9
363.55	51802.9
363.65	52644.700000000004
363.75	62687.700000000004
363.85	62687.700000000004
363.95	67150.8
364.05	76507.5
364.15	76507.5
364.25	62893.5
364.35	53025.0
364.45	53025.0
364.55	58127.6
364.65	59207.3
364.75	59333.9
364.85	60748.6
364.95	60748.6
365.05	61246.200000000004
365.15	62266.9
365.25	62266.9
365.35	64838.6
365.45	66666.8
365.55	66666.8
365.65	73194.40000000001
365.75	74530.90000000001
365.85	74039.7
365.95	68870.5
366.05	68870.5
366.15	68322.2
366.25	67220.7
366.35	67220.7
366.45	71579.7
366.55	74620.40000000001
366.65	74620.40000000001
366.75	73440.2
366.85	73206.3
366.95	71874.1
367.05	58618.200000000004
367.15	58618.200000000004
367.25	58598.5
367.35	58559.700000000004
367.45	58559.700000000004
367.55	70416.0
367.65	78535.3
367.75	78535.3
367.85	60413.200000000004
367.95	56936.6
368.05	57316.700000000004
368.15	60908.0
368.25	60908.0
368.35	65311.9
368.45	73814.7
368.55	73814.7
368.65	69157.2
368.75	66024.6
368.85	66024.6
368.95	80943.6
369.05	83714.90000000001
369.15	83851.1
369.25	85077.1
369.35	85077.1
369.45	83288.40000000001
369.55	79899.3
369.65	79899.3
369.75	82644.2
369.85	84458.1
369.95	84458.1
370.05	68895.1
370.15	66095.4
370.25	64512.3
370.35	50896.4
370.45	50896.4
370.55	46720.6
370.65	38951.3
370.75	38951.3
370.85	55077.8
370.95	65554.2
371.05	65554.2
371.15	62063.200000000004
371.25	61454.9
371.35	63455.1
371.45	79940.40000000001
371.55	79940.40000000001
371.65	71854.8
371.75	57073.700000000004
371.85	57073.700000000004
371.95	42897.3
372.05	33840.6
372.15	33840.6
372.25	48666.700000000004
372.35	51169.6
372.45	50632.6
372.55	46380.3
372.65	46380.3
372.75	48688.9
372.85	52838.0
372.95	52838.0
373.05	52741.700000000004
373.15	52681.200000000004
373.25	52681.200000000004
373.35	28337.4
373.45	24355.3
373.55	25990.100000000002
373.65	38453.1
373.75	38453.1
373.85	40096.200000000004
373.95	43000.9
374.05	43000.9
374.15	54564.5
374.25	61717.200000000004
374.35	61717.200000000004
374.45	37376.8
374.55	33518.2
374.65	33501.6
374.75	33379.5
374.85	33379.5
374.95	36578.6
375.05	42144.3
375.15	42144.3
375.25	57572.5
375.35	66968.1
375.45	66968.1
375.55	68810.6
375.65	69093.6
375.75	69501.2
375.85	72399.0
375.95	72399.0
376.05	72353.6
376.15	72275.90000000001
376.25	72275.90000000001
376.35	67032.3
376.45	63887.200000000004
376.55	63887.200000000004
376.65	79156.5
376.75	81430.8
376.85	84023.5
376.95	101872.0
377.05	101872.0
377.15	98708.0
377.25	93368.3
377.35	93368.3
377.45	79720.40000000001
377.55	71655.6
377.65	71655.6
377.75	107874.0
377.85	113104.0
377.95	110888.0
378.05	96098.1
378.15	96098.1
378.25	95592.8
378.35	94752.5
378.45	94752.5
378.55	77774.40000000001
378.65	67886.8
378.75	67886.8
378.85	70047.6
378.95	70350.1
379.05	74009.2
379.15	97733.2
379.25	97733.2
379.35	87242.2
379.45	70042.0
379.55	70042.0
379.65	73228.7
379.75	75058.3
379.85	75058.3
379.95	74557.1
380.05	74489.1
380.15	75393.7
380.25	81096.90000000001
380.35	81096.90000000001
380.45	82775.8
380.55	85490.8
380.65	85490.8
380.75	88354.2
380.85	89975.3
380.95	89975.3
381.05	84125.90000000001
381.15	83356.1
381.25	78704.6
381.35	50152.8
381.45	50152.8
381.55	55261.1
381.65	63411.5
381.75	63411.5
381.85	50370.0
381.95	43086.9
382.05	43086.9
382.15	59846.8
382.25	61985.3
382.35	59036.700000000004
382.45	41396.200000000004
382.55	41396.200000000004
382.65	47434.200000000004
382.75	56942.700000000004
382.85	56942.700000000004
382.95	66224.5
383.05	71338.8
383.15	71338.8
383.25	75245.90000000001
383.35	75729.2
383.45	75141.90000000001
383.55	71713.7
383.65	71713.7
383.75	69855.4
383.85	66966.0
383.95	66966.0
384.05	75600.3
384.15	80295.5
384.25	80295.5
384.35	89089.3
384.45	90144.0
384.55	89856.3
384.65	88215.8
384.75	88215.8
384.85	87800.1
384.95	87161.6
385.05	87161.6
385.15	70920.2
385.25	62202.1
385.35	62202.1
385.45	66710.7
385.55	67235.0
385.65	64015.9
385.75	46080.0
385.85	46080.0
385.95	55159.5
386.05	68933.8
386.15	68933.8
386.25	74314.0
386.35	77165.5
386.45	77165.5
386.55	97011.3
386.65	99247.8
386.75	96942.40000000001
386.85	84376.6
386.95	84376.6
387.05	81198.8
387.15	76434.90000000001
387.25	76434.90000000001
387.35	75855.6
387.45	75552.5
387.55	75552.5
387.65	66747.2
387.75	65785.6
387.84999999999997	65913.4
387.95000000000005	66595.3
388.05	66595.3
388.15	74030.0
388.25	85046.5
388.34999999999997	85046.5
388.45000000000005	72242.6
388.55	65623.9
388.65	65623.9
388.75	78351.2
388.84999999999997	79697.8
388.95000000000005	80762.2
389.05	86325.6
389.15	86325.6
389.25	90472.7
389.34999999999997	96548.0
389.45000000000005	96548.0
389.55	86439.0
389.65	81276.90000000001
389.75	81276.90000000001
389.84999999999997	81033.0
389.95000000000005	81008.0
390.05	82303.0
390.15	88937.7
390.25	88937.7
390.34999999999997	92450.90000000001
390.45000000000005	97540.3
390.55	97540.3
390.65	90539.3
390.75	87007.0
390.84999999999997	87007.0
390.95000000000005	105128.0
391.05	106927.0
391.15	107311.0
391.25	109245.0
391.34999999999997	109245.0
391.45000000000005	105326.0
391.55	99710.3
391.65	99710.3
391.75	96174.6
391.84999999999997	94411.90000000001
391.95000000000005	94411.90000000001
392.05	73021.8
392.15	70967.6
392.25	73583.1
392.34999999999997	86478.1
392.45000000000005	86478.1
392.55	83700.1
392.65	79763.0
392.75	79763.0
392.84999999999997	65754.9
392.95000000000005	58853.6
393.05	58853.6
393.15	65387.1
393.25	65994.1
393.34999999999997	67163.5
393.45000000000005	72823.1
393.55	72823.1
393.65	75989.1
393.75	80428.3
393.84999999999997	80428.3
393.95000000000005	81192.5
394.05	81564.7
394.15	81564.7
394.25	73310.3
394.34999999999997	72568.90000000001
394.45000000000005	74341.3
394.55	82766.0
394.65	82766.0
394.75	90925.1
394.84999999999997	102245.0
394.95000000000005	102245.0
395.05	113295.0
395.15	118613.0
395.25	118613.0
395.34999999999997	110716.0
395.45000000000005	110030.0
395.55	106546.0
395.65	90273.0
395.75	90273.0
395.84999999999997	83551.40000000001
395.95000000000005	74322.7
396.05	74322.7
396.15	69062.7
396.25	66560.5
396.34999999999997	66560.5
396.45000000000005	66253.2
396.55	66227.4
396.65	66521.0
396.75	67868.3
396.84999999999997	67868.3
396.95000000000005	73714.3
397.05	81658.1
397.15	81658.1
397.25	90637.1
397.34999999999997	94859.3
397.45000000000005	94859.3
397.55	131472.0
397.65	134433.0
397.75	133368.0
397.84999999999997	128565.0
397.95000000000005	128565.0
398.05	132361.0
398.15	137467.0
398.25	137467.0
398.34999999999997	140549.0
398.45000000000005	141982.0
398.55	141982.0
398.65	143526.0
398.75	143646.0
398.84999999999997	143968.0
398.95000000000005	145396.0
399.05	145396.0
399.15	151953.0
399.25	160681.0
399.34999999999997	160681.0
399.45000000000005	150166.0
399.55	145335.0
399.65	145335.0
399.75	149377.0
399.84999999999997	149680.0
399.95000000000005	148397.0
