# WL(nm)	 Flux(ergs/cm**2/s/nm)
1596.949944	 4.08E+05
1597.049944	 4.15E+05
1597.149944	 4.21E+05
1597.249944	 3.80E+05
1597.349944	 4.15E+05
1597.449944	 4.06E+05
1597.549944	 4.23E+05
1597.649944	 4.13E+05
1597.749944	 4.14E+05
1597.849944	 4.20E+05
1597.949944	 4.27E+05
1598.049944	 4.27E+05
1598.149944	 4.04E+05
1598.249944	 4.12E+05
1598.349944	 4.14E+05
1598.449944	 4.09E+05
1598.549944	 4.20E+05
1598.649944	 4.20E+05
1598.749944	 4.20E+05
1598.849944	 4.11E+05
1598.949944	 4.22E+05
1599.049944	 4.19E+05
1599.149944	 4.28E+05
1599.249944	 4.16E+05
1599.349944	 4.15E+05
1599.449944	 4.07E+05
1599.549944	 4.22E+05
1599.649944	 4.23E+05
1599.749944	 4.04E+05
1599.849944	 4.18E+05
1599.949944	 4.27E+05
1600.049944	 4.19E+05
1600.149944	 4.20E+05
1600.249944	 4.26E+05
1600.349944	 4.28E+05
1600.449944	 4.23E+05
1600.549944	 4.07E+05
1600.649944	 3.99E+05
1600.749944	 4.22E+05
1600.849944	 4.10E+05
1600.949944	 4.25E+05
1601.049944	 4.21E+05
1601.149944	 4.28E+05
1601.249944	 4.21E+05
1601.349944	 4.19E+05
1601.449944	 4.24E+05
1601.549944	 4.09E+05
1601.649944	 4.24E+05
1601.749944	 4.13E+05
1601.849944	 4.02E+05
1601.949944	 4.15E+05
1602.049944	 4.17E+05
1602.149944	 4.14E+05
1602.249944	 4.14E+05
1602.349944	 4.03E+05
1602.449944	 4.09E+05
1602.549944	 4.23E+05
1602.649944	 4.29E+05
1602.749944	 4.20E+05
1602.849944	 4.24E+05
1602.949944	 4.21E+05
1603.049944	 3.89E+05
1603.149944	 4.09E+05
1603.249944	 4.18E+05
1603.349944	 4.16E+05
1603.449944	 4.27E+05
1603.549944	 4.13E+05
1603.649944	 4.13E+05
1603.749944	 4.33E+05
1603.849944	 4.21E+05
1603.949944	 4.06E+05
1604.049944	 3.91E+05
1604.149944	 3.45E+05
1604.249944	 3.57E+05
1604.349944	 3.74E+05
1604.449944	 4.05E+05
1604.549944	 4.15E+05
1604.649944	 4.09E+05
1604.749944	 4.02E+05
1604.849944	 4.16E+05
1604.949944	 4.17E+05
1605.049944	 4.18E+05
1605.149944	 4.27E+05
1605.249944	 4.23E+05
1605.349944	 4.27E+05
1605.449944	 4.16E+05
1605.549944	 4.07E+05
1605.649944	 3.93E+05
1605.749944	 3.46E+05
1605.849944	 4.10E+05
1605.949944	 3.51E+05
1606.049944	 3.95E+05
1606.149944	 4.09E+05
1606.249944	 4.06E+05
1606.349944	 4.21E+05
1606.449944	 4.09E+05
1606.549944	 3.83E+05
1606.649944	 3.44E+05
1606.749944	 4.16E+05
1606.849944	 4.14E+05
1606.949944	 3.41E+05
1607.049944	 4.13E+05
1607.149944	 4.17E+05
1607.249944	 4.08E+05
1607.349944	 3.50E+05
1607.449944	 3.85E+05
1607.549944	 4.25E+05
1607.649944	 4.19E+05
1607.749944	 4.03E+05
1607.849944	 3.31E+05
1607.949944	 3.67E+05
1608.049944	 4.03E+05
1608.149944	 4.07E+05
1608.249944	 4.16E+05
1608.349944	 4.17E+05
1608.449944	 4.23E+05
1608.549944	 4.17E+05
1608.649944	 4.15E+05
1608.749944	 4.16E+05
1608.849944	 4.23E+05
1608.949944	 4.25E+05
1609.049944	 4.21E+05
1609.149944	 4.16E+05
1609.249944	 4.22E+05
1609.349944	 4.17E+05
1609.449944	 4.14E+05
1609.549944	 4.16E+05
1609.649944	 4.26E+05
1609.749944	 4.13E+05
1609.849944	 4.15E+05
1609.949944	 4.13E+05
1610.049944	 4.20E+05
1610.149944	 4.26E+05
1610.249944	 4.18E+05
1610.349944	 4.15E+05
1610.449944	 4.21E+05
1610.549944	 4.17E+05
1610.649944	 4.12E+05
1610.749944	 4.07E+05
1610.849944	 4.12E+05
1610.949944	 4.18E+05
1611.049944	 4.22E+05
1611.149944	 4.04E+05
1611.249944	 4.15E+05
1611.349944	 4.16E+05
1611.449944	 4.12E+05
1611.549944	 4.19E+05
1611.649944	 4.23E+05
1611.749944	 4.28E+05
1611.849944	 4.21E+05
1611.949944	 4.12E+05
1612.049944	 3.99E+05
1612.149944	 4.15E+05
1612.249944	 4.18E+05
1612.349944	 4.18E+05
1612.449944	 4.22E+05
1612.549944	 4.13E+05
1612.649944	 4.18E+05
1612.749944	 4.12E+05
1612.849944	 3.57E+05
1612.949944	 4.14E+05
1613.049944	 4.22E+05
1613.149944	 4.07E+05
1613.249944	 4.18E+05
1613.349944	 4.11E+05
1613.449944	 4.13E+05
1613.549944	 4.09E+05
1613.649944	 4.16E+05
1613.749944	 4.03E+05
1613.849944	 4.05E+05
1613.949944	 4.02E+05
1614.049944	 3.75E+05
1614.149944	 3.38E+05
1614.249944	 3.88E+05
1614.349944	 4.06E+05
1614.449944	 4.13E+05
1614.549944	 4.15E+05
1614.649944	 4.17E+05
1614.749944	 4.08E+05
1614.849944	 4.09E+05
1614.949944	 4.09E+05
1615.049944	 4.07E+05
1615.149944	 3.98E+05
1615.249944	 4.01E+05
1615.349944	 3.86E+05
1615.449944	 3.48E+05
1615.549944	 3.19E+05
1615.649944	 3.80E+05
1615.749944	 3.82E+05
1615.849944	 3.82E+05
1615.949944	 3.44E+05
1616.049944	 3.64E+05
1616.149944	 3.13E+05
1616.249944	 3.49E+05
1616.349944	 3.75E+05
1616.449944	 3.96E+05
1616.549944	 4.11E+05
1616.649944	 4.20E+05
1616.749944	 4.14E+05
1616.849944	 4.07E+05
1616.949944	 4.10E+05
1617.049944	 4.08E+05
1617.149944	 4.23E+05
1617.249944	 4.21E+05
1617.349944	 4.08E+05
1617.449944	 4.22E+05
1617.549944	 4.18E+05
1617.649944	 4.25E+05
1617.749944	 4.26E+05
1617.849944	 4.08E+05
1617.949944	 4.28E+05
1618.049944	 4.18E+05
1618.149944	 4.24E+05
1618.249944	 4.14E+05
1618.349944	 4.13E+05
1618.449944	 4.07E+05
1618.549944	 4.18E+05
1618.649944	 4.26E+05
1618.749944	 4.13E+05
1618.849944	 3.97E+05
1618.949944	 4.04E+05
1619.049944	 4.04E+05
1619.149944	 4.00E+05
1619.249944	 3.99E+05
1619.349944	 3.83E+05
1619.449944	 3.15E+05
1619.549944	 3.83E+05
1619.649944	 3.31E+05
1619.749944	 3.88E+05
1619.849944	 3.87E+05
1619.949944	 3.74E+05
1620.049944	 3.54E+05
1620.149944	 2.93E+05
1620.249944	 3.55E+05
1620.349944	 3.84E+05
1620.449944	 3.83E+05
1620.549944	 3.91E+05
1620.649944	 3.99E+05
1620.749944	 3.78E+05
1620.849944	 3.06E+05
1620.949944	 3.84E+05
1621.049944	 3.89E+05
1621.149944	 3.18E+05
1621.249944	 3.77E+05
1621.349944	 3.99E+05
1621.449944	 4.01E+05
1621.549944	 4.25E+05
1621.649944	 4.18E+05
1621.749944	 4.13E+05
1621.849944	 3.97E+05
1621.949944	 4.14E+05
1622.049944	 3.87E+05
1622.149944	 3.74E+05
1622.249944	 3.96E+05
1622.349944	 3.98E+05
1622.449944	 3.77E+05
1622.549944	 4.15E+05
1622.649944	 4.13E+05
1622.749944	 4.13E+05
1622.849944	 3.90E+05
1622.949944	 3.63E+05
1623.049944	 3.76E+05
1623.149944	 4.07E+05
1623.249944	 4.03E+05
1623.349944	 4.10E+05
1623.449944	 3.59E+05
1623.549944	 3.65E+05
1623.649944	 3.98E+05
1623.749944	 4.13E+05
1623.849944	 4.24E+05
1623.949944	 4.15E+05
1624.049944	 4.12E+05
1624.149944	 4.27E+05
1624.249944	 4.21E+05
1624.349944	 4.13E+05
1624.449944	 4.13E+05
1624.549944	 3.66E+05
1624.649944	 3.76E+05
1624.749944	 4.19E+05
1624.849944	 4.06E+05
1624.949944	 4.17E+05
1625.049944	 4.12E+05
1625.149944	 4.07E+05
1625.249944	 3.26E+05
1625.349944	 3.88E+05
1625.449944	 3.99E+05
1625.549944	 3.82E+05
1625.649944	 3.50E+05
1625.749944	 4.10E+05
1625.849944	 4.00E+05
1625.949944	 3.25E+05
1626.049944	 4.08E+05
1626.149944	 4.15E+05
1626.249944	 4.13E+05
1626.349944	 4.10E+05
1626.449944	 3.30E+05
1626.549944	 3.92E+05
1626.649944	 4.05E+05
1626.749944	 4.17E+05
1626.849944	 4.10E+05
1626.949944	 4.01E+05
1627.049944	 3.62E+05
1627.149944	 4.18E+05
1627.249944	 4.29E+05
1627.349944	 4.10E+05
1627.449944	 4.16E+05
1627.549944	 4.18E+05
1627.649944	 4.14E+05
1627.749944	 4.20E+05
1627.849944	 4.10E+05
1627.949944	 3.90E+05
1628.049944	 3.92E+05
1628.149944	 4.14E+05
1628.249944	 4.14E+05
1628.349944	 4.19E+05
1628.449944	 4.23E+05
1628.549944	 4.06E+05
1628.649944	 4.20E+05
1628.749944	 4.25E+05
1628.849944	 4.12E+05
1628.949944	 4.17E+05
1629.049944	 4.20E+05
1629.149944	 4.14E+05
1629.249944	 4.19E+05
1629.349944	 4.15E+05
1629.449944	 4.18E+05
1629.549944	 4.13E+05
1629.649944	 4.13E+05
1629.749944	 4.17E+05
1629.849944	 4.16E+05
1629.949944	 4.16E+05
1630.049944	 4.10E+05
1630.149944	 3.96E+05
1630.249944	 3.82E+05
1630.349944	 3.86E+05
1630.449944	 4.02E+05
1630.549944	 4.18E+05
1630.649944	 4.21E+05
1630.749944	 4.11E+05
1630.849944	 4.09E+05
1630.949944	 4.04E+05
1631.049944	 4.00E+05
1631.149944	 4.20E+05
1631.249944	 4.21E+05
1631.349944	 4.11E+05
1631.449944	 4.05E+05
1631.549944	 3.81E+05
1631.649944	 3.74E+05
1631.749944	 3.57E+05
1631.849944	 4.14E+05
1631.949944	 4.11E+05
1632.049944	 4.10E+05
1632.149944	 4.07E+05
1632.249944	 4.16E+05
1632.349944	 4.11E+05
1632.449944	 4.14E+05
1632.549944	 4.12E+05
1632.649944	 4.15E+05
1632.749944	 4.16E+05
1632.849944	 4.09E+05
1632.949944	 4.10E+05
1633.049944	 4.14E+05
1633.149944	 4.19E+05
1633.249944	 4.20E+05
1633.349944	 4.22E+05
1633.449944	 4.17E+05
1633.549944	 4.18E+05
1633.649944	 4.17E+05
1633.749944	 4.16E+05
1633.849944	 4.10E+05
1633.949944	 4.14E+05
1634.049944	 4.17E+05
1634.149944	 3.78E+05
1634.249944	 3.95E+05
1634.349944	 4.08E+05
1634.449944	 4.13E+05
1634.549944	 3.98E+05
1634.649944	 3.99E+05
1634.749944	 4.16E+05
1634.849944	 4.23E+05
1634.949944	 4.10E+05
1635.049944	 3.58E+05
1635.149944	 3.75E+05
1635.249944	 3.89E+05
1635.349944	 4.09E+05
1635.449944	 4.11E+05
1635.549944	 4.15E+05
1635.649944	 3.32E+05
1635.749944	 3.95E+05
1635.849944	 3.75E+05
1635.949944	 3.52E+05
1636.049944	 3.78E+05
1636.149944	 4.08E+05
1636.249944	 4.16E+05
1636.349944	 4.12E+05
1636.449944	 4.13E+05
1636.549944	 4.14E+05
1636.649944	 4.17E+05
1636.749944	 3.98E+05
1636.849944	 3.68E+05
1636.949944	 3.52E+05
1637.049944	 4.04E+05
1637.149944	 4.04E+05
1637.249944	 3.26E+05
1637.349944	 4.03E+05
1637.449944	 4.18E+05
1637.549944	 4.17E+05
1637.649944	 4.10E+05
1637.749944	 4.03E+05
1637.849944	 3.97E+05
1637.949944	 4.19E+05
1638.049944	 4.17E+05
1638.149944	 4.13E+05
1638.249944	 4.08E+05
1638.349944	 4.07E+05
1638.449944	 4.14E+05
1638.549944	 4.02E+05
1638.649944	 4.09E+05
1638.749944	 4.10E+05
1638.849944	 3.79E+05
1638.949944	 4.10E+05
1639.049944	 4.21E+05
1639.149944	 4.22E+05
1639.249944	 4.06E+05
1639.349944	 3.69E+05
1639.449944	 4.07E+05
1639.549944	 4.08E+05
1639.649944	 4.01E+05
1639.749944	 3.99E+05
1639.849944	 4.07E+05
1639.949944	 4.11E+05
1640.049944	 4.02E+05
1640.149944	 4.03E+05
1640.249944	 4.04E+05
1640.349944	 4.11E+05
1640.449944	 4.09E+05
1640.549944	 4.03E+05
1640.649944	 3.99E+05
1640.749944	 4.22E+05
1640.849944	 4.12E+05
1640.949944	 4.14E+05
1641.049944	 4.04E+05
1641.149944	 4.11E+05
1641.249944	 4.05E+05
1641.349944	 4.02E+05
1641.449944	 3.84E+05
1641.549944	 4.08E+05
1641.649944	 4.10E+05
1641.749944	 3.89E+05
1641.849944	 4.05E+05
1641.949944	 4.16E+05
1642.049944	 4.10E+05
1642.149944	 4.16E+05
1642.249944	 4.14E+05
1642.349944	 4.12E+05
1642.449944	 4.18E+05
1642.549944	 4.10E+05
1642.649944	 4.07E+05
1642.749944	 4.19E+05
1642.849944	 4.07E+05
1642.949944	 4.06E+05
1643.049944	 4.08E+05
1643.149944	 4.26E+05
1643.249944	 4.14E+05
1643.349944	 4.07E+05
1643.449944	 4.09E+05
1643.549944	 4.07E+05
1643.649944	 4.17E+05
1643.749944	 4.12E+05
1643.849944	 4.12E+05
1643.949944	 4.11E+05
1644.049944	 4.12E+05
1644.149944	 3.93E+05
1644.249944	 3.89E+05
1644.349944	 4.08E+05
1644.449944	 4.18E+05
1644.549944	 4.13E+05
1644.649944	 4.01E+05
1644.749944	 3.32E+05
1644.849944	 3.21E+05
1644.949944	 3.96E+05
1645.049944	 4.11E+05
1645.149944	 4.01E+05
1645.249944	 3.30E+05
1645.349944	 3.97E+05
1645.449944	 3.43E+05
1645.549944	 3.80E+05
1645.649944	 4.06E+05
1645.749944	 4.09E+05
1645.849944	 3.96E+05
1645.949944	 3.92E+05
1646.049944	 3.27E+05
1646.149944	 4.03E+05
1646.249944	 4.04E+05
1646.349944	 4.13E+05
1646.449944	 4.11E+05
1646.549944	 4.08E+05
1646.649944	 4.13E+05
1646.749944	 4.16E+05
1646.849944	 4.13E+05
1646.949944	 4.09E+05
1647.049944	 4.15E+05
1647.149944	 4.18E+05
1647.249944	 4.20E+05
1647.349944	 4.12E+05
1647.449944	 4.04E+05
1647.549944	 3.54E+05
1647.649944	 3.99E+05
1647.749944	 3.53E+05
1647.849944	 3.95E+05
1647.949944	 3.86E+05
1648.049944	 4.13E+05
1648.149944	 4.03E+05
1648.249944	 4.13E+05
1648.349944	 4.15E+05
1648.449944	 4.05E+05
1648.549944	 4.15E+05
1648.649944	 4.14E+05
1648.749944	 4.13E+05
1648.849944	 4.23E+05
1648.949944	 4.07E+05
1649.049944	 4.02E+05
1649.149944	 3.88E+05
1649.249944	 4.02E+05
1649.349944	 4.06E+05
1649.449944	 4.10E+05
1649.549944	 4.15E+05
1649.649944	 4.19E+05
1649.749944	 4.08E+05
1649.849944	 4.05E+05
1649.949944	 4.04E+05
1650.049944	 4.14E+05
1650.149944	 4.17E+05
1650.249944	 3.88E+05
1650.349944	 4.10E+05
1650.449944	 4.14E+05
1650.549944	 4.08E+05
1650.649944	 4.09E+05
1650.749944	 3.99E+05
1650.849944	 4.10E+05
1650.949944	 4.14E+05
1651.049944	 4.16E+05
1651.149944	 4.05E+05
1651.249944	 4.13E+05
1651.349944	 4.07E+05
1651.449944	 4.13E+05
1651.549944	 4.07E+05
1651.649944	 4.14E+05
1651.749944	 4.06E+05
1651.849944	 4.03E+05
1651.949944	 4.11E+05
1652.049944	 4.12E+05
1652.149944	 4.14E+05
1652.249944	 4.16E+05
1652.349944	 4.19E+05
1652.449944	 4.08E+05
1652.549944	 4.04E+05
1652.649944	 3.97E+05
1652.749944	 3.60E+05
1652.849944	 3.58E+05
1652.949944	 4.02E+05
1653.049944	 3.27E+05
1653.149944	 3.89E+05
1653.249944	 4.11E+05
1653.349944	 4.09E+05
1653.449944	 4.15E+05
1653.549944	 4.11E+05
1653.649944	 4.14E+05
1653.749944	 4.07E+05
1653.849944	 3.70E+05
1653.949944	 3.40E+05
1654.049944	 3.94E+05
1654.149944	 4.05E+05
1654.249944	 3.73E+05
1654.349944	 3.40E+05
1654.449944	 3.99E+05
1654.549944	 4.07E+05
1654.649944	 4.06E+05
1654.749944	 4.12E+05
1654.849944	 4.05E+05
1654.949944	 4.15E+05
1655.049944	 4.11E+05
1655.149944	 4.09E+05
1655.249944	 4.09E+05
1655.349944	 3.93E+05
1655.449944	 4.08E+05
1655.549944	 4.18E+05
1655.649944	 4.12E+05
1655.749944	 4.10E+05
1655.849944	 4.10E+05
1655.949944	 4.14E+05
1656.049944	 4.17E+05
1656.149944	 4.19E+05
1656.249944	 4.20E+05
1656.349944	 4.11E+05
1656.449944	 4.11E+05
1656.549944	 4.09E+05
1656.649944	 4.06E+05
1656.749944	 4.14E+05
1656.849944	 4.10E+05
1656.949944	 4.20E+05
1657.049944	 4.15E+05
1657.149944	 4.06E+05
1657.249944	 4.05E+05
1657.349944	 4.06E+05
1657.449944	 4.15E+05
1657.549944	 4.04E+05
1657.649944	 4.10E+05
1657.749944	 4.03E+05
1657.849944	 4.10E+05
1657.949944	 4.17E+05
1658.049944	 4.03E+05
1658.149944	 4.15E+05
1658.249944	 4.17E+05
1658.349944	 4.06E+05
1658.449944	 3.99E+05
1658.549944	 3.53E+05
1658.649944	 3.45E+05
1658.749944	 3.88E+05
1658.849944	 4.04E+05
1658.949944	 4.05E+05
1659.049944	 4.11E+05
1659.149944	 4.02E+05
1659.249944	 4.05E+05
1659.349944	 4.04E+05
1659.449944	 4.10E+05
1659.549944	 4.11E+05
1659.649944	 4.11E+05
1659.749944	 4.10E+05
1659.849944	 4.10E+05
1659.949944	 4.11E+05
1660.049944	 4.11E+05
1660.149944	 3.98E+05
1660.249944	 4.05E+05
1660.349944	 4.03E+05
1660.449944	 4.08E+05
1660.549944	 4.04E+05
1660.649944	 4.05E+05
1660.749944	 4.10E+05
1660.849944	 3.98E+05
1660.949944	 3.68E+05
1661.049944	 3.66E+05
1661.149944	 3.65E+05
1661.249944	 3.62E+05
1661.349944	 4.00E+05
1661.449944	 4.04E+05
1661.549944	 4.06E+05
1661.649944	 4.11E+05
1661.749944	 4.04E+05
1661.849944	 4.05E+05
1661.949944	 4.03E+05
1662.049944	 4.07E+05
1662.149944	 4.12E+05
1662.249944	 4.01E+05
1662.349944	 4.03E+05
1662.449944	 3.96E+05
1662.549944	 4.09E+05
1662.649944	 4.02E+05
1662.749944	 4.14E+05
1662.849944	 4.13E+05
1662.949944	 4.07E+05
1663.049944	 3.98E+05
1663.149944	 3.98E+05
1663.249944	 4.02E+05
1663.349944	 4.06E+05
1663.449944	 4.09E+05
1663.549944	 4.02E+05
1663.649944	 4.06E+05
1663.749944	 4.08E+05
1663.849944	 4.07E+05
1663.949944	 3.75E+05
1664.049944	 3.98E+05
1664.149944	 4.01E+05
1664.249944	 4.12E+05
1664.349944	 4.16E+05
1664.449944	 4.15E+05
1664.549944	 4.09E+05
1664.649944	 4.02E+05
1664.749944	 3.97E+05
1664.849944	 4.09E+05
1664.949944	 4.00E+05
1665.049944	 4.02E+05
1665.149944	 4.08E+05
1665.249944	 4.07E+05
1665.349944	 3.99E+05
1665.449944	 3.27E+05
1665.549944	 3.96E+05
1665.649944	 4.02E+05
1665.749944	 4.09E+05
1665.849944	 3.86E+05
1665.949944	 3.30E+05
1666.049944	 3.22E+05
1666.149944	 3.89E+05
1666.249944	 4.07E+05
1666.349944	 4.03E+05
1666.449944	 4.06E+05
1666.549944	 4.06E+05
1666.649944	 3.30E+05
1666.749944	 3.86E+05
1666.849944	 4.05E+05
1666.949944	 3.97E+05
1667.049944	 3.95E+05
1667.149944	 4.11E+05
1667.249944	 3.95E+05
1667.349944	 4.08E+05
1667.449944	 3.97E+05
1667.549944	 3.94E+05
1667.649944	 4.04E+05
1667.749944	 3.99E+05
1667.849944	 3.96E+05
1667.949944	 3.93E+05
1668.049944	 4.01E+05
1668.149944	 4.07E+05
1668.249944	 4.13E+05
1668.349944	 4.05E+05
1668.449944	 4.13E+05
1668.549944	 4.10E+05
1668.649944	 4.06E+05
1668.749944	 4.08E+05
1668.849944	 4.00E+05
1668.949944	 3.95E+05
1669.049944	 4.09E+05
1669.149944	 4.04E+05
1669.249944	 3.75E+05
1669.349944	 3.96E+05
1669.449944	 4.04E+05
1669.549944	 4.05E+05
1669.649944	 4.02E+05
1669.749944	 4.09E+05
1669.849944	 4.00E+05
1669.949944	 3.98E+05
1670.049944	 4.01E+05
1670.149944	 4.07E+05
1670.249944	 4.05E+05
1670.349944	 4.03E+05
1670.449944	 3.99E+05
1670.549944	 4.12E+05
1670.649944	 3.99E+05
1670.749944	 3.97E+05
1670.849944	 3.32E+05
1670.949944	 3.60E+05
1671.049944	 4.01E+05
1671.149944	 3.63E+05
1671.249944	 3.38E+05
1671.349944	 3.96E+05
1671.449944	 4.02E+05
1671.549944	 3.98E+05
1671.649944	 3.96E+05
1671.749944	 3.94E+05
1671.849944	 3.38E+05
1671.949944	 3.60E+05
1672.049944	 3.86E+05
1672.149944	 3.78E+05
1672.249944	 3.51E+05
1672.349944	 2.77E+05
1672.449944	 3.53E+05
1672.549944	 3.72E+05
1672.649944	 3.83E+05
1672.749944	 3.94E+05
1672.849944	 3.99E+05
1672.949944	 4.01E+05
1673.049944	 4.01E+05
1673.149944	 3.89E+05
1673.249944	 3.64E+05
1673.349944	 3.51E+05
1673.449944	 3.41E+05
1673.549944	 3.93E+05
1673.649944	 4.00E+05
1673.749944	 4.04E+05
1673.849944	 4.04E+05
1673.949944	 4.03E+05
1674.049944	 4.05E+05
1674.149944	 3.97E+05
1674.249944	 4.03E+05
1674.349944	 4.00E+05
1674.449944	 3.98E+05
1674.549944	 4.03E+05
1674.649944	 3.99E+05
1674.749944	 3.98E+05
1674.849944	 4.00E+05
1674.949944	 3.98E+05
1675.049944	 3.97E+05
1675.149944	 3.80E+05
1675.249944	 3.70E+05
1675.349944	 3.28E+05
1675.449944	 3.15E+05
1675.549944	 2.90E+05
1675.649944	 3.22E+05
1675.749944	 3.69E+05
1675.849944	 3.80E+05
1675.949944	 3.88E+05
1676.049944	 3.93E+05
1676.149944	 3.96E+05
1676.249944	 3.93E+05
1676.349944	 3.99E+05
1676.449944	 3.96E+05
1676.549944	 3.84E+05
1676.649944	 3.88E+05
1676.749944	 3.52E+05
1676.849944	 3.60E+05
1676.949944	 3.89E+05
1677.049944	 3.83E+05
1677.149944	 3.93E+05
1677.249944	 3.99E+05
1677.349944	 4.01E+05
1677.449944	 3.97E+05
1677.549944	 3.98E+05
1677.649944	 4.02E+05
1677.749944	 3.93E+05
1677.849944	 4.00E+05
1677.949944	 3.99E+05
1678.049944	 4.07E+05
1678.149944	 4.02E+05
1678.249944	 4.04E+05
1678.349944	 4.05E+05
1678.449944	 4.06E+05
1678.549944	 4.01E+05
1678.649944	 4.04E+05
1678.749944	 4.00E+05
1678.849944	 4.00E+05
1678.949944	 3.98E+05
1679.049944	 4.09E+05
1679.149944	 4.05E+05
1679.249944	 3.98E+05
1679.349944	 3.95E+05
1679.449944	 4.02E+05
1679.549944	 4.01E+05
1679.649944	 4.03E+05
1679.749944	 4.01E+05
1679.849944	 3.97E+05
1679.949944	 3.93E+05
1680.049944	 4.02E+05
1680.149944	 3.90E+05
1680.249944	 4.05E+05
1680.349944	 3.99E+05
1680.449944	 3.95E+05
1680.549944	 4.05E+05
1680.649944	 4.01E+05
1680.749944	 3.98E+05
1680.849944	 4.00E+05
1680.949944	 3.95E+05
1681.049944	 3.96E+05
1681.149944	 3.93E+05
1681.249944	 3.98E+05
1681.349944	 3.98E+05
1681.449944	 4.04E+05
1681.549944	 4.01E+05
1681.649944	 3.98E+05
1681.749944	 3.99E+05
1681.849944	 4.07E+05
1681.949944	 4.06E+05
1682.049944	 3.96E+05
1682.149944	 4.00E+05
1682.249944	 3.95E+05
1682.349944	 3.98E+05
1682.449944	 3.99E+05
1682.549944	 4.05E+05
1682.649944	 3.97E+05
1682.749944	 3.96E+05
1682.849944	 3.97E+05
1682.949944	 4.02E+05
1683.049944	 4.03E+05
1683.149944	 3.97E+05
1683.249944	 3.98E+05
1683.349944	 4.01E+05
1683.449944	 4.06E+05
1683.549944	 3.94E+05
1683.649944	 4.00E+05
1683.749944	 4.00E+05
1683.849944	 3.98E+05
1683.949944	 3.92E+05
1684.049944	 3.74E+05
1684.149944	 3.87E+05
1684.249944	 3.96E+05
1684.349944	 3.98E+05
1684.449944	 3.92E+05
1684.549944	 3.99E+05
1684.649944	 3.96E+05
1684.749944	 4.02E+05
1684.849944	 3.93E+05
1684.949944	 3.95E+05
1685.049944	 4.00E+05
1685.149944	 4.01E+05
1685.249944	 3.92E+05
1685.349944	 3.96E+05
1685.449944	 3.96E+05
1685.549944	 3.96E+05
1685.649944	 3.97E+05
1685.749944	 3.94E+05
1685.849944	 3.96E+05
1685.949944	 3.93E+05
1686.049944	 3.96E+05
1686.149944	 3.98E+05
1686.249944	 4.00E+05
1686.349944	 3.98E+05
1686.449944	 3.96E+05
1686.549944	 3.95E+05
1686.649944	 4.03E+05
1686.749944	 3.87E+05
1686.849944	 3.85E+05
1686.949944	 3.85E+05
1687.049944	 3.81E+05
1687.149944	 3.27E+05
1687.249944	 3.92E+05
1687.349944	 3.93E+05
1687.449944	 3.92E+05
1687.549944	 3.89E+05
1687.649944	 2.90E+05
1687.749944	 3.65E+05
1687.849944	 3.92E+05
1687.949944	 3.94E+05
1688.049944	 3.92E+05
1688.149944	 3.98E+05
1688.249944	 3.75E+05
1688.349944	 3.25E+05
1688.449944	 3.80E+05
1688.549944	 3.91E+05
1688.649944	 3.95E+05
1688.749944	 3.88E+05
1688.849944	 3.65E+05
1688.949944	 3.41E+05
1689.049944	 3.39E+05
1689.149944	 3.59E+05
1689.249944	 3.93E+05
1689.349944	 3.85E+05
1689.449944	 3.86E+05
1689.549944	 3.91E+05
1689.649944	 3.89E+05
1689.749944	 3.83E+05
1689.849944	 3.91E+05
1689.949944	 3.23E+05
1690.049944	 3.73E+05
1690.149944	 3.92E+05
1690.249944	 3.85E+05
1690.349944	 3.07E+05
1690.449944	 3.76E+05
1690.549944	 3.93E+05
1690.649944	 3.80E+05
1690.749944	 3.25E+05
1690.849944	 3.24E+05
1690.949944	 3.46E+05
1691.049944	 3.31E+05
1691.149944	 3.87E+05
1691.249944	 3.88E+05
1691.349944	 3.33E+05
1691.449944	 3.62E+05
1691.549944	 3.89E+05
1691.649944	 3.98E+05
1691.749944	 3.93E+05
1691.849944	 3.94E+05
1691.949944	 3.87E+05
1692.049944	 3.75E+05
1692.149944	 3.85E+05
1692.249944	 3.96E+05
1692.349944	 3.91E+05
1692.449944	 3.80E+05
1692.549944	 3.88E+05
1692.649944	 3.80E+05
1692.749944	 3.95E+05
1692.849944	 3.92E+05
1692.949944	 3.88E+05
1693.049944	 4.04E+05
1693.149944	 3.93E+05
1693.249944	 3.93E+05
1693.349944	 3.94E+05
1693.449944	 3.93E+05
1693.549944	 3.90E+05
1693.649944	 3.94E+05
1693.749944	 3.97E+05
1693.849944	 3.98E+05
1693.949944	 3.96E+05
1694.049944	 3.97E+05
1694.149944	 3.88E+05
1694.249944	 3.91E+05
1694.349944	 3.93E+05
1694.449944	 3.82E+05
1694.549944	 3.86E+05
1694.649944	 3.90E+05
1694.749944	 3.91E+05
1694.849944	 3.85E+05
1694.949944	 3.86E+05
1695.049944	 3.92E+05
1695.149944	 3.83E+05
1695.249944	 3.83E+05
1695.349944	 3.97E+05
1695.449944	 3.77E+05
1695.549944	 3.67E+05
1695.649944	 3.83E+05
1695.749944	 3.79E+05
1695.849944	 3.96E+05
1695.949944	 3.89E+05
1696.049944	 3.86E+05
1696.149944	 3.83E+05
1696.249944	 3.94E+05
1696.349944	 3.86E+05
1696.449944	 3.83E+05
1696.549944	 3.86E+05
1696.649944	 3.94E+05
