# ERROR | PUMAS | Information for layer 1 is missing. Reduce the number of layers or add this information.
# WARNING | GENERATOR | Too many electrons per pixel (up to 8.34e+04) detected in the 1.00-2.35 um spectral range. Reduce exposure time per frame to less than 35.965 seconds.
# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018, 2022)
# Synthesized on Thu Mar 27 10:41:43 2025
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): 29.00000,-0.00000,0.03000,0.00000,-0.00000
# Spectral unit: Wavelength [um]
# Radiance unit: Contrast [transit atmospheric thickness, km]
# Wave/freq Total Noise Stellar Object Reflected Thermal Transit
2.003080363e+00 -1.0275618e-06  7.55073e+02  3.09655e+05 -1.02736e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.003822245e+00 -1.1327992e-06  7.91070e+02  3.09655e+05 -1.13300e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.004564401e+00 -1.1175893e-06  7.82161e+02  3.09655e+05 -1.11758e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.005306832e+00 -1.1605609e-06  7.94293e+02  3.09655e+05 -1.16058e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.006049538e+00 -1.1228713e-06  7.77476e+02  3.09655e+05 -1.12279e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.006792520e+00 -1.2065550e-06  8.03716e+02  3.09655e+05 -1.20661e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.007535776e+00 -1.1617880e-06  7.84672e+02  3.09655e+05 -1.16156e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.008279308e+00 -1.1116937e-06  7.63867e+02  3.09655e+05 -1.11191e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.009023115e+00 -1.3055956e-06  8.26871e+02  3.09655e+05 -1.30565e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.009767198e+00 -1.2685287e-06  8.11076e+02  3.09655e+05 -1.26836e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.010511556e+00 -1.2047845e-06  7.86438e+02  3.09655e+05 -1.20498e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.011256190e+00 -1.3309688e-06  8.24712e+02  3.09655e+05 -1.33101e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.012001100e+00 -1.2316587e-06  7.88759e+02  3.09655e+05 -1.23158e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.012746285e+00 -1.2609034e-06  7.95117e+02  3.09655e+05 -1.26091e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.013491747e+00 -1.2429744e-06  7.85866e+02  3.09655e+05 -1.24281e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.014237484e+00 -1.2679038e-06  7.90746e+02  3.09655e+05 -1.26790e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.014983498e+00 -1.2203023e-06  7.72008e+02  3.09655e+05 -1.22047e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.015729789e+00 -1.3199927e-06  8.00639e+02  3.09655e+05 -1.31972e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.016476355e+00 -1.3279395e-06  7.99957e+02  3.09655e+05 -1.32822e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.017223198e+00 -1.3639355e-06  8.07742e+02  3.09655e+05 -1.36414e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.017970318e+00 -1.2580756e-06  7.71311e+02  3.09655e+05 -1.25825e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.018717714e+00 -1.3161031e-06  7.86147e+02  3.09655e+05 -1.31584e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.019465388e+00 -1.3769878e-06  8.01604e+02  3.09655e+05 -1.37713e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.020213338e+00 -1.5018499e-06  8.35101e+02  3.09655e+05 -1.50186e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.020961565e+00 -1.3746128e-06  7.94171e+02  3.09655e+05 -1.37459e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.021710069e+00 -1.2729685e-06  7.59968e+02  3.09655e+05 -1.27299e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.022458851e+00 -1.3183082e-06  7.70620e+02  3.09655e+05 -1.31817e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.023207910e+00 -1.4151913e-06  7.96199e+02  3.09655e+05 -1.41504e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.023957246e+00 -1.3320170e-06  7.68406e+02  3.09655e+05 -1.33209e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.024706860e+00 -1.4092097e-06  7.87832e+02  3.09655e+05 -1.40899e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.025456751e+00 -1.4278473e-06  7.90058e+02  3.09655e+05 -1.42807e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.026206920e+00 -1.5537848e-06  8.22138e+02  3.09655e+05 -1.55408e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.026957367e+00 -1.5180853e-06  8.08826e+02  3.09655e+05 -1.51819e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.027708092e+00 -1.4614819e-06  7.89694e+02  3.09655e+05 -1.46151e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.028459095e+00 -1.4475739e-06  7.82498e+02  3.09655e+05 -1.44752e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.029210376e+00 -1.6836731e-06  8.43036e+02  3.09655e+05 -1.68388e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.029961936e+00 -1.4238082e-06  7.69443e+02  3.09655e+05 -1.42395e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.030713773e+00 -1.5636311e-06  8.04442e+02  3.09655e+05 -1.56374e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.031465890e+00 -1.4984651e-06  7.83614e+02  3.09655e+05 -1.49868e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.032218284e+00 -1.4178108e-06  7.58249e+02  3.09655e+05 -1.41786e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.032970958e+00 -1.5625942e-06  7.94225e+02  3.09655e+05 -1.56275e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.033723910e+00 -1.5015533e-06  7.74713e+02  3.09655e+05 -1.50160e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.034477141e+00 -1.5363245e-06  7.80738e+02  3.09655e+05 -1.53639e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.035230651e+00 -1.6461375e-06  8.05917e+02  3.09655e+05 -1.64625e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.035984440e+00 -1.6917965e-06  8.14078e+02  3.09655e+05 -1.69189e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.036738509e+00 -1.5451226e-06  7.73411e+02  3.09655e+05 -1.54524e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.037492856e+00 -1.6182716e-06  7.88857e+02  3.09655e+05 -1.61807e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.038247483e+00 -1.5865093e-06  7.77552e+02  3.09655e+05 -1.58629e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.039002390e+00 -1.6670278e-06  7.94602e+02  3.09655e+05 -1.66716e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.039757576e+00 -1.7500571e-06  8.11605e+02  3.09655e+05 -1.75033e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.040513042e+00 -1.6262365e-06  7.77932e+02  3.09655e+05 -1.62613e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.041268787e+00 -1.7434031e-06  8.03323e+02  3.09655e+05 -1.74365e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.042024813e+00 -1.6393159e-06  7.74845e+02  3.09655e+05 -1.63957e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.042781118e+00 -1.6120930e-06  7.64970e+02  3.09655e+05 -1.61228e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.043537704e+00 -1.6895415e-06  7.80500e+02  3.09655e+05 -1.68932e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.044294569e+00 -1.8061919e-06  8.04755e+02  3.09655e+05 -1.80609e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.045051716e+00 -1.8601893e-06  8.13837e+02  3.09655e+05 -1.86018e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.045809142e+00 -1.8141273e-06  7.99969e+02  3.09655e+05 -1.81403e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.046566849e+00 -1.7003795e-06  7.70348e+02  3.09655e+05 -1.70031e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.047324837e+00 -1.8087616e-06  7.92248e+02  3.09655e+05 -1.80892e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.048083105e+00 -1.6698511e-06  7.56857e+02  3.09655e+05 -1.66959e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.048841655e+00 -1.9177821e-06  8.09953e+02  3.09655e+05 -1.91761e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.049600485e+00 -1.9262587e-06  8.08520e+02  3.09655e+05 -1.92627e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.050359596e+00 -1.9189572e-06  8.03630e+02  3.09655e+05 -1.91905e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.051118989e+00 -1.7186231e-06  7.55795e+02  3.09655e+05 -1.71860e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.051878662e+00 -1.8634677e-06  7.84950e+02  3.09655e+05 -1.86334e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.052638617e+00 -1.8833415e-06  7.86056e+02  3.09655e+05 -1.88321e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.053398854e+00 -1.8971635e-06  7.85869e+02  3.09655e+05 -1.89727e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.054159372e+00 -1.9291771e-06  7.89520e+02  3.09655e+05 -1.92944e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.054920172e+00 -2.0362936e-06  8.08609e+02  3.09655e+05 -2.03620e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.055681253e+00 -1.8943764e-06  7.75604e+02  3.09655e+05 -1.89412e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.056442617e+00 -2.0154123e-06  7.97704e+02  3.09655e+05 -2.01523e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.057204262e+00 -1.9282420e-06  7.76481e+02  3.09655e+05 -1.92839e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.057966190e+00 -1.9672266e-06  7.81301e+02  3.09655e+05 -1.96695e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.058728399e+00 -1.8712560e-06  7.58207e+02  3.09655e+05 -1.87109e-06 -1.66280e+04 -1.66278e+04  0.00000e+00
2.059490891e+00 -1.9977731e-06  7.81243e+02  3.09655e+05 -1.99787e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.060253666e+00 -1.9266662e-06  7.63548e+02  3.09655e+05 -1.92666e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.061016723e+00 -2.1641555e-06  8.07759e+02  3.09655e+05 -2.16419e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.061780062e+00 -2.0753665e-06  7.87170e+02  3.09655e+05 -2.07554e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.062543685e+00 -2.0647141e-06  7.81895e+02  3.09655e+05 -2.06499e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.063307590e+00 -2.1230156e-06  7.89954e+02  3.09655e+05 -2.12278e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.064071778e+00 -2.2995975e-06  8.20133e+02  3.09655e+05 -2.29947e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.064836249e+00 -2.1795103e-06  7.94334e+02  3.09655e+05 -2.17942e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.065601003e+00 -2.1260630e-06  7.80962e+02  3.09655e+05 -2.12594e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.066366040e+00 -2.1451421e-06  7.81416e+02  3.09655e+05 -2.14506e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.067131361e+00 -2.1254788e-06  7.74516e+02  3.09655e+05 -2.12531e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.067896965e+00 -2.1763225e-06  7.80974e+02  3.09655e+05 -2.17656e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.068662853e+00 -2.1877084e-06  7.79903e+02  3.09655e+05 -2.18787e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.069429024e+00 -2.3156949e-06  7.99980e+02  3.09655e+05 -2.31564e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.070195480e+00 -2.0846151e-06  7.54448e+02  3.09655e+05 -2.08464e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.070962219e+00 -2.1147427e-06  7.57012e+02  3.09655e+05 -2.11481e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.071729242e+00 -2.3884273e-06  8.03125e+02  3.09655e+05 -2.38855e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.072496549e+00 -2.3474866e-06  7.92744e+02  3.09655e+05 -2.34777e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.073264140e+00 -2.3253623e-06  7.85611e+02  3.09655e+05 -2.32536e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.074032016e+00 -2.4680696e-06  8.07034e+02  3.09655e+05 -2.46811e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.074800176e+00 -2.2241278e-06  7.61533e+02  3.09655e+05 -2.22441e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.075568620e+00 -2.4179052e-06  7.92026e+02  3.09655e+05 -2.41799e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.076337349e+00 -2.3423834e-06  7.75948e+02  3.09655e+05 -2.34254e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.077106363e+00 -2.3903789e-06  7.80991e+02  3.09655e+05 -2.39051e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.077875662e+00 -2.4073412e-06  7.80726e+02  3.09655e+05 -2.40762e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.078645245e+00 -2.4112036e-06  7.78156e+02  3.09655e+05 -2.41108e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.079415114e+00 -2.4149234e-06  7.75650e+02  3.09655e+05 -2.41486e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.080185268e+00 -2.4270746e-06  7.74532e+02  3.09655e+05 -2.42696e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.080955707e+00 -2.4719796e-06  7.78844e+02  3.09655e+05 -2.47221e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.081726431e+00 -2.5284608e-06  7.84788e+02  3.09655e+05 -2.52825e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.082497441e+00 -2.5033480e-06  7.77578e+02  3.09655e+05 -2.50307e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.083268736e+00 -2.5368015e-06  7.79893e+02  3.09655e+05 -2.53708e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.084040317e+00 -2.5878082e-06  7.84777e+02  3.09655e+05 -2.58777e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.084812184e+00 -2.5037351e-06  7.68361e+02  3.09655e+05 -2.50384e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.085584337e+00 -2.7335991e-06  8.01010e+02  3.09655e+05 -2.73387e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.086356775e+00 -2.4829693e-06  7.58865e+02  3.09655e+05 -2.48271e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.087129500e+00 -2.6881303e-06  7.87691e+02  3.09655e+05 -2.68841e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.087902511e+00 -2.7566924e-06  7.94794e+02  3.09655e+05 -2.75654e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.088675808e+00 -2.6731831e-06  7.79115e+02  3.09655e+05 -2.67341e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.089449392e+00 -2.6971910e-06  7.79538e+02  3.09655e+05 -2.69700e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.090223262e+00 -2.7953736e-06  7.90997e+02  3.09655e+05 -2.79540e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.090997419e+00 -2.6174785e-06  7.61423e+02  3.09655e+05 -2.61767e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.091771862e+00 -2.6669569e-06  7.65724e+02  3.09655e+05 -2.66680e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.092546593e+00 -2.6558405e-06  7.61002e+02  3.09655e+05 -2.65561e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.093321610e+00 -2.7377627e-06  7.70030e+02  3.09655e+05 -2.73775e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.094096914e+00 -2.8961530e-06  7.89712e+02  3.09655e+05 -2.89642e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.094872506e+00 -2.8785025e-06  7.83981e+02  3.09655e+05 -2.87821e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.095648384e+00 -2.7940129e-06  7.68897e+02  3.09655e+05 -2.79392e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.096424550e+00 -2.8014503e-06  7.66862e+02  3.09655e+05 -2.80120e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.097201004e+00 -2.8974549e-06  7.77308e+02  3.09655e+05 -2.89745e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.097977745e+00 -2.9159521e-06  7.76766e+02  3.09655e+05 -2.91594e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.098754774e+00 -2.9270799e-06  7.75240e+02  3.09655e+05 -2.92736e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.099532090e+00 -2.9955469e-06  7.81439e+02  3.09655e+05 -2.99559e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.100309695e+00 -2.9191195e-06  7.67963e+02  3.09655e+05 -2.91921e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.101087587e+00 -2.8939501e-06  7.61472e+02  3.09655e+05 -2.89399e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.101865768e+00 -2.9618986e-06  7.67579e+02  3.09655e+05 -2.96159e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.102644237e+00 -3.1140651e-06  7.84678e+02  3.09655e+05 -3.11386e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.103422994e+00 -2.9744709e-06  7.63223e+02  3.09655e+05 -2.97462e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.104202039e+00 -3.0558724e-06  7.70921e+02  3.09655e+05 -3.05611e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.104981373e+00 -3.0235826e-06  7.63635e+02  3.09655e+05 -3.02378e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.105760996e+00 -3.1100329e-06  7.71803e+02  3.09655e+05 -3.11022e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.106540908e+00 -2.9877472e-06  7.52901e+02  3.09655e+05 -2.98780e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.107321108e+00 -3.1876783e-06  7.75488e+02  3.09655e+05 -3.18739e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.108101597e+00 -3.1173208e-06  7.63521e+02  3.09655e+05 -3.11704e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.108882376e+00 -3.3042336e-06  7.83824e+02  3.09655e+05 -3.30394e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.109663443e+00 -3.1370225e-06  7.59982e+02  3.09655e+05 -3.13690e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.110444800e+00 -3.2028451e-06  7.65149e+02  3.09655e+05 -3.20257e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.111226446e+00 -3.1221251e-06  7.52141e+02  3.09655e+05 -3.12216e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.112008382e+00 -3.4493204e-06  7.88948e+02  3.09655e+05 -3.44961e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.112790607e+00 -3.3394961e-06  7.72719e+02  3.09655e+05 -3.33965e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.113573122e+00 -3.2609858e-06  7.60235e+02  3.09655e+05 -3.26122e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.114355927e+00 -3.2726094e-06  7.58623e+02  3.09655e+05 -3.27278e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.115139022e+00 -3.2742780e-06  7.55820e+02  3.09655e+05 -3.27439e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.115922407e+00 -3.2982429e-06  7.55705e+02  3.09655e+05 -3.29849e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.116706082e+00 -3.3609298e-06  7.60057e+02  3.09655e+05 -3.36077e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.117490047e+00 -3.5050295e-06  7.73730e+02  3.09655e+05 -3.50491e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.118274303e+00 -3.4868787e-06  7.68639e+02  3.09655e+05 -3.48706e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.119058849e+00 -3.4780625e-06  7.64583e+02  3.09655e+05 -3.47806e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.119843685e+00 -3.4895117e-06  7.62898e+02  3.09655e+05 -3.48975e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.120628813e+00 -3.4903585e-06  7.59952e+02  3.09655e+05 -3.49027e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.121414231e+00 -3.5773861e-06  7.66708e+02  3.09655e+05 -3.57746e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.122199940e+00 -3.5397418e-06  7.59489e+02  3.09655e+05 -3.53960e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.122985940e+00 -3.5268617e-06  7.55077e+02  3.09655e+05 -3.52673e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.123772231e+00 -3.6694965e-06  7.67711e+02  3.09655e+05 -3.66920e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.124558813e+00 -3.4235171e-06  7.37736e+02  3.09655e+05 -3.42365e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.125345687e+00 -3.6754170e-06  7.62374e+02  3.09655e+05 -3.67555e-06 -1.66280e+04 -1.66277e+04  0.00000e+00
2.126132852e+00 -3.7278659e-06  7.64943e+02  3.09655e+05 -3.72764e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.126920308e+00 -3.7098758e-06  7.60025e+02  3.09655e+05 -3.70959e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.127708057e+00 -3.8496398e-06  7.71736e+02  3.09655e+05 -3.84966e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.128496097e+00 -3.8020949e-06  7.63758e+02  3.09655e+05 -3.80200e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.129284428e+00 -3.9184691e-06  7.72798e+02  3.09655e+05 -3.91880e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.130073052e+00 -3.8891791e-06  7.66770e+02  3.09655e+05 -3.88942e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.130861968e+00 -3.7775073e-06  7.52278e+02  3.09655e+05 -3.77735e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.131651176e+00 -3.8695634e-06  7.58732e+02  3.09655e+05 -3.86928e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.132440677e+00 -3.8698623e-06  7.55818e+02  3.09655e+05 -3.86981e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.133230470e+00 -3.8690676e-06  7.52775e+02  3.09655e+05 -3.86893e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.134020555e+00 -3.9790979e-06  7.60807e+02  3.09655e+05 -3.97891e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.134810933e+00 -3.8636452e-06  7.46382e+02  3.09655e+05 -3.86369e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.135601604e+00 -3.9778550e-06  7.54786e+02  3.09655e+05 -3.97801e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.136392567e+00 -3.9752468e-06  7.51574e+02  3.09655e+05 -3.97528e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.137183824e+00 -4.1032604e-06  7.61049e+02  3.09655e+05 -4.10336e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.137975373e+00 -4.1131317e-06  7.59034e+02  3.09655e+05 -4.11333e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.138767216e+00 -4.2615466e-06  7.70086e+02  3.09655e+05 -4.26159e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.139559352e+00 -3.9826253e-06  7.40666e+02  3.09655e+05 -3.98294e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.140351781e+00 -4.2503826e-06  7.63068e+02  3.09655e+05 -4.25055e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.141144504e+00 -4.2726676e-06  7.62163e+02  3.09655e+05 -4.27288e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.141937521e+00 -4.2950545e-06  7.61233e+02  3.09655e+05 -4.29502e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.142730831e+00 -4.3143600e-06  7.60042e+02  3.09655e+05 -4.31438e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.143524435e+00 -4.2428999e-06  7.50570e+02  3.09655e+05 -4.24301e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.144318333e+00 -4.1826062e-06  7.42146e+02  3.09655e+05 -4.18286e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.145112525e+00 -4.1230233e-06  7.33751e+02  3.09655e+05 -4.12280e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.145907011e+00 -4.2145134e-06  7.39259e+02  3.09655e+05 -4.21431e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.146701791e+00 -4.2472650e-06  7.39364e+02  3.09655e+05 -4.24722e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.147496866e+00 -4.3626317e-06  7.46774e+02  3.09655e+05 -4.36239e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.148292235e+00 -4.5412649e-06  7.59550e+02  3.09655e+05 -4.54147e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.149087899e+00 -4.4860222e-06  7.51799e+02  3.09655e+05 -4.48596e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.149883858e+00 -4.6214030e-06  7.60546e+02  3.09655e+05 -4.62169e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.150680111e+00 -4.4668593e-06  7.44334e+02  3.09655e+05 -4.46678e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
2.151476659e+00 -4.5241057e-06  7.46374e+02  3.09655e+05 -4.52418e-06 -1.66280e+04 -1.66276e+04  0.00000e+00
